Date,HouseID,ave_by_Month
2017-01-01T00:00:00Z,34,14.094130779392339
2017-01-01T00:00:00Z,35,19.2664627016129
2017-01-01T00:00:00Z,36,20.801357862903227
2017-01-01T00:00:00Z,37,17.021433467741936
2017-01-01T00:00:00Z,38,20.19171673387097
2017-01-01T00:00:00Z,39,16.037889112903226
2017-01-01T00:00:00Z,4,17.689807459677418
2017-01-01T00:00:00Z,40,18.337470766129034
2017-01-01T00:00:00Z,41,16.91853947368421
2017-01-01T00:00:00Z,42,18.505197580645163
2017-01-01T00:00:00Z,43,17.0157127016129
2017-01-01T00:00:00Z,5,17.96058366935484
2017-01-01T00:00:00Z,6,14.899641370869032
2017-01-01T00:00:00Z,7,19.847104838709676
2017-01-01T00:00:00Z,8,16.77004435483871
2017-01-01T00:00:00Z,9,15.942505040322581
2017-02-01T00:00:00Z,1,16.665611235955055
2017-02-01T00:00:00Z,10,18.112875243664718
2017-02-01T00:00:00Z,11,14.64999886749717
2017-02-01T00:00:00Z,12,19.295965699208445
2017-02-01T00:00:00Z,13,19.575453125
2017-02-01T00:00:00Z,14,21.210784598214286
2017-02-01T00:00:00Z,15,20.71055691964286
2017-02-01T00:00:00Z,16,21.243189732142856
2017-02-01T00:00:00Z,17,24.358410835214446
2017-02-01T00:00:00Z,18,17.475134529147983
2017-02-01T00:00:00Z,19,18.48292505854801
2017-02-01T00:00:00Z,2,18.789574468085107
2017-02-01T00:00:00Z,20,19.255235491071428
2017-02-01T00:00:00Z,21,19.596227678571427
2017-02-01T00:00:00Z,22,20.2868671875
2017-02-01T00:00:00Z,23,19.672942528735632
2017-02-01T00:00:00Z,24,20.05101775147929
2017-02-01T00:00:00Z,25,22.24030789133247
2017-02-01T00:00:00Z,26,18.991112280701753
2017-02-01T00:00:00Z,27,19.374455357142857
2017-02-01T00:00:00Z,28,19.40157109283196
2017-02-01T00:00:00Z,29,20.797286830357145
2017-02-01T00:00:00Z,3,19.255235491071428
2017-02-01T00:00:00Z,30,19.15294055944056
2017-02-01T00:00:00Z,31,16.002615384615385
2017-02-01T00:00:00Z,32,18.287299107142857
2017-02-01T00:00:00Z,33,16.715435151515152
2017-02-01T00:00:00Z,34,15.468273455377574
2017-02-01T00:00:00Z,35,19.56162443438914
2017-02-01T00:00:00Z,36,20.904106026785715
2017-02-01T00:00:00Z,37,17.093978794642858
2017-02-01T00:00:00Z,38,20.159300223214284
2017-02-01T00:00:00Z,39,17.144982142857142
2017-02-01T00:00:00Z,4,18.88179799107143
2017-02-01T00:00:00Z,40,18.563747767857144
2017-02-01T00:00:00Z,41,17.659892857142857
2017-02-01T00:00:00Z,42,19.746515625
2017-02-01T00:00:00Z,43,18.468579006772007
2017-02-01T00:00:00Z,5,17.978377232142858
2017-02-01T00:00:00Z,6,15.761990666666666
2017-02-01T00:00:00Z,7,21.198089285714286
2017-02-01T00:00:00Z,8,16.4291640625
2017-02-01T00:00:00Z,9,16.363175223214284
2017-03-01T00:00:00Z,1,17.1676875
2017-03-01T00:00:00Z,10,18.686575
2017-03-01T00:00:00Z,11,14.978684210526316
2017-03-01T00:00:00Z,12,19.58917142857143
2017-03-01T00:00:00Z,13,18.068946666666665
2017-03-01T00:00:00Z,14,21.59198333333333
2017-03-01T00:00:00Z,15,21.712107142857143
2017-03-01T00:00:00Z,16,20.76822
2017-03-01T00:00:00Z,17,23.63242580645161
2017-03-01T00:00:00Z,18,18.406814814814815
2017-03-01T00:00:00Z,20,18.799247967479676
2017-03-01T00:00:00Z,21,19.54456976744186
2017-03-01T00:00:00Z,22,18.70522641509434
2017-03-01T00:00:00Z,25,21.85318954248366
2017-03-01T00:00:00Z,27,19.771620481927712
2017-03-01T00:00:00Z,29,20.844487562189055
2017-03-01T00:00:00Z,3,18.81385714285714
2017-03-01T00:00:00Z,30,19.215417857142857
2017-03-01T00:00:00Z,31,17.206083333333332
2017-03-01T00:00:00Z,32,16.79809090909091
2017-03-01T00:00:00Z,33,17.89192380952381
2017-03-01T00:00:00Z,34,15.793828571428572
2017-03-01T00:00:00Z,36,20.754243902439026
2017-03-01T00:00:00Z,37,17.999245098039214
2017-03-01T00:00:00Z,38,20.1826
