bedroom_ID1,bedroom_ID2,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID6,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID13,bedroom_ID15,bedroom_ID19,bedroom_ID20,bedroom_ID21,bedroom_ID23,bedroom_ID24,bedroom_ID25,bedroom_ID28,bedroom_ID29,bedroom_ID31,bedroom_ID32,bedroom_ID34,bedroom_ID36,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID43,living_room_ID1,living_room_ID2,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID13,living_room_ID15,living_room_ID19,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID23,living_room_ID24,living_room_ID25,living_room_ID28,living_room_ID29,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID35,living_room_ID36,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID43
15.307,17.9,17.356,19.999,19.016,11.785,18.393,12.916,8.19,13.76,18.968,20.433,18.809,14.17,19.014,19.002,18.904,22.374,16.43,20.43,13.812,18.964,18.003,22.632,18.438,13.247,17.796,16.077,19.872,19.499,18.621,21.047,18.607,11.845,16.085,15.441,19.094,11.232,16.618,21.33,20.833,17.721,18.562,22.784,20.53,20.53,19.338,18.053,19.241,17.091,17.217,10.291,19.277,18.465,18.679,19.68,19.242,16.906,16.532
15.37,17.65,17.043,18.998,19.016,11.534,17.892,13.793,8.128,13.698,18.78,20.246,18.621,13.982,19.077,18.627,18.466,21.811,16.243,19.241,15.817,17.712,18.315,21.632,17.687,13.812,18.548,16.453,18.871,18.81,18.309,18.919,17.731,11.719,15.772,14.877,18.406,11.044,16.618,21.017,19.832,17.095,18.187,22.659,20.092,20.092,18.963,17.427,18.366,16.528,16.653,10.291,18.463,18.402,18.554,18.804,18.679,16.532,16.219
15.119,17.399,16.793,18.372,19.079,11.283,17.329,13.605,8.065,13.572,18.592,20.12,18.308,13.919,19.014,19.878,18.403,21.374,16.055,18.366,15.065,17.023,18.753,21.319,17.249,12.369,18.109,16.265,18.245,18.372,17.996,17.855,17.23,11.594,15.458,14.501,18.218,10.919,16.556,20.892,19.081,16.594,17.875,22.534,19.654,19.654,18.712,16.926,17.74,16.09,16.153,10.291,17.774,18.277,18.679,18.116,18.554,16.219,15.907
14.681,17.148,16.542,17.809,18.39,11.095,16.953,13.542,8.065,13.447,18.404,20.558,18.058,13.355,18.826,20.379,18.09,20.936,15.804,17.74,14.313,16.459,19.066,21.069,16.936,11.553,17.671,16.202,17.807,17.934,17.746,17.041,16.917,11.406,15.145,14.25,18.218,10.794,16.493,21.643,18.392,16.219,17.624,22.472,19.341,19.341,18.462,16.426,17.239,15.715,15.652,10.291,17.211,18.152,18.867,17.615,18.679,15.907,15.595
14.493,16.96,18.609,17.308,17.701,11.847,16.515,13.417,8.002,13.384,18.279,20.934,17.807,12.917,18.826,20.128,18.403,23.812,15.93,17.239,13.749,15.958,19.316,20.881,16.748,11.114,17.421,16.077,17.369,17.621,19.059,16.478,16.667,11.406,15.27,14.0,18.468,10.668,16.493,23.144,17.829,15.843,17.374,22.409,21.344,21.344,18.838,16.05,18.866,15.59,15.401,10.353,16.71,18.027,19.18,17.239,18.867,15.595,15.408
14.18,17.837,18.984,21.5,17.325,11.596,16.202,13.354,8.002,13.322,18.154,21.059,17.557,12.603,18.952,19.44,18.653,25.75,16.681,18.866,13.373,15.833,18.941,20.693,18.689,10.926,17.295,15.952,17.182,21.0,19.935,16.039,16.479,12.911,15.835,13.749,18.531,10.543,16.493,23.644,23.273,15.718,20.438,22.409,21.656,21.656,19.588,16.614,20.367,17.529,16.09,10.353,17.211,17.902,19.367,17.99,19.18,15.408,16.407
13.866,17.775,18.984,23.252,17.012,11.283,16.578,13.229,7.94,14.575,18.029,21.309,17.745,12.791,18.889,20.504,18.716,25.313,16.305,20.367,13.436,18.15,18.816,20.568,19.753,12.683,16.982,15.89,19.56,22.189,20.248,19.858,17.355,12.597,15.897,13.624,18.281,10.982,16.493,24.019,23.085,16.657,21.251,22.346,20.906,20.906,19.963,18.303,20.242,17.091,16.653,10.541,17.524,17.902,20.806,18.804,19.367,16.407,16.344
14.054,18.088,19.548,19.937,16.699,11.095,17.141,13.104,7.877,13.886,17.966,21.434,18.308,14.044,19.077,20.691,18.841,25.563,16.18,20.242,14.25,17.399,18.691,20.631,20.128,16.695,16.857,16.015,21.561,22.751,20.936,21.422,16.917,12.534,15.647,13.561,17.905,11.859,16.618,24.394,19.143,16.97,19.751,22.284,20.092,20.092,20.151,17.364,19.367,16.466,17.217,10.729,17.774,17.964,22.307,19.618,20.806,16.344,16.157
13.992,18.213,19.923,18.935,17.263,11.032,16.828,13.041,7.814,13.384,17.904,21.497,18.058,13.418,19.077,19.878,18.528,26.437,16.117,19.367,13.812,16.585,18.628,22.194,20.316,15.316,17.483,16.077,20.623,23.001,21.499,18.794,16.604,12.409,15.396,18.51,17.843,11.42,17.056,24.082,18.392,17.283,21.001,22.346,21.656,21.656,20.464,17.177,21.118,16.028,17.405,11.043,18.275,18.089,22.495,20.243,22.307,16.157,16.032
13.804,18.213,19.736,18.184,17.2,10.969,16.515,13.417,7.814,13.259,17.841,21.434,17.807,13.856,19.14,19.815,18.341,26.75,15.992,21.118,14.25,16.146,21.067,23.132,19.69,15.567,17.546,15.952,19.122,23.502,21.311,17.793,16.479,12.409,15.27,19.699,17.843,11.295,17.369,23.456,17.891,17.846,21.064,22.346,21.656,21.656,21.151,16.801,21.243,15.777,17.843,11.043,18.526,18.215,21.932,20.181,22.495,16.032,15.907
13.616,18.714,19.611,17.746,16.887,11.157,16.265,13.48,7.877,13.134,17.841,21.372,17.432,14.107,19.077,21.004,18.09,26.562,17.369,21.243,14.814,16.146,19.879,23.007,18.814,15.818,17.609,16.077,18.496,23.439,20.873,17.166,16.354,12.284,15.082,19.324,17.467,11.295,17.244,23.144,17.829,17.533,20.251,22.472,20.343,20.343,21.026,16.488,21.556,15.527,17.968,10.98,18.15,18.34,20.056,19.43,21.932,15.907,15.72
13.302,19.027,20.174,17.308,16.761,11.973,16.014,13.667,7.877,15.076,17.904,21.309,17.369,14.044,19.077,21.129,17.965,26.75,17.62,21.556,14.564,16.021,19.129,23.132,18.125,15.505,17.483,15.952,18.12,23.877,21.311,16.666,16.229,12.472,14.832,18.823,17.154,11.922,17.244,22.894,23.711,17.471,21.814,22.534,20.343,20.343,21.151,19.617,22.181,17.154,18.343,10.98,18.776,18.465,19.805,18.804,20.056,15.72,16.282
13.741,18.652,20.049,16.933,16.574,12.725,15.764,13.793,7.877,13.823,18.029,21.309,17.745,14.17,19.077,21.129,17.84,24.5,17.557,22.181,14.376,15.582,18.941,22.945,19.753,15.442,17.609,15.827,21.436,24.189,21.436,16.29,17.919,14.603,14.706,17.571,17.843,11.796,17.557,22.769,25.648,17.659,21.064,22.722,22.282,22.282,20.776,19.804,22.494,18.593,18.406,10.98,19.465,18.528,19.743,19.555,19.805,16.282,17.094
13.365,18.589,20.549,20.124,16.386,13.352,15.576,13.855,7.94,13.51,18.279,21.309,18.183,14.232,19.14,20.816,18.466,22.624,17.745,22.494,13.812,17.086,18.941,22.882,20.503,15.254,17.609,16.015,22.874,24.002,21.624,16.54,18.67,15.543,14.581,17.508,19.532,11.546,17.307,22.706,26.961,18.159,20.563,22.909,22.219,22.219,21.214,20.117,22.681,19.531,18.594,10.98,20.716,18.653,20.306,20.556,19.743,17.094,17.406
13.177,18.714,19.986,22.751,16.699,13.603,15.388,13.855,7.877,13.384,18.53,21.309,18.621,14.733,19.202,20.128,18.528,22.312,17.557,22.681,14.188,18.776,18.691,22.695,21.442,14.94,18.235,16.64,21.249,24.252,21.374,19.42,20.359,16.232,14.456,17.007,19.532,11.42,17.182,22.518,28.148,18.034,20.063,22.784,22.094,22.094,20.901,20.43,22.681,20.344,19.094,10.98,20.966,18.715,20.368,21.182,20.306,17.406,17.593
13.114,18.714,19.36,20.938,17.325,13.352,15.201,13.793,7.689,14.825,18.717,21.309,18.934,14.796,19.202,19.753,18.528,21.999,17.369,22.681,14.313,19.715,18.44,22.57,21.442,14.752,18.235,16.766,20.998,22.314,20.686,21.36,19.608,15.793,14.393,15.88,19.47,12.423,17.182,22.331,23.46,18.284,19.25,22.597,21.406,21.406,20.276,19.492,21.431,19.093,18.468,10.98,20.341,18.778,18.992,21.494,20.368,17.593,17.468
13.177,18.276,18.984,19.561,17.764,13.039,15.075,15.295,7.689,14.136,18.843,21.372,18.934,14.483,19.327,19.44,19.404,21.561,17.244,21.431,14.752,18.275,18.378,22.632,20.128,14.564,18.235,17.078,19.997,20.875,20.248,19.858,19.733,14.54,14.33,15.316,18.468,11.984,17.182,21.705,21.709,17.846,18.938,22.534,20.718,20.718,19.838,18.803,20.305,18.155,17.843,10.98,19.59,18.841,18.491,20.431,18.992,17.468,17.156
13.24,18.025,18.734,18.623,18.014,12.851,14.95,14.419,7.814,14.074,18.53,21.121,18.809,14.921,19.453,19.127,18.778,21.123,17.119,20.305,15.504,17.148,18.628,21.757,19.189,15.442,18.235,17.391,19.122,20.124,19.935,18.231,18.857,14.102,14.267,15.002,18.093,11.796,17.307,20.579,20.771,17.346,18.625,22.534,20.28,20.28,19.463,18.366,19.429,17.592,17.405,11.043,18.901,18.903,18.554,19.618,18.491,17.156,16.969
13.428,17.837,18.546,18.059,18.077,12.725,14.762,14.231,7.814,14.011,18.592,20.871,18.746,14.42,19.453,20.253,18.653,20.623,16.931,19.429,14.313,16.334,19.066,21.256,18.564,14.063,17.859,17.266,18.558,19.686,19.685,17.417,17.856,13.976,14.142,14.689,17.905,11.734,17.62,20.016,20.145,16.97,18.375,22.534,19.967,19.967,19.15,17.928,18.553,17.154,16.966,11.043,18.338,18.841,18.742,19.054,18.554,16.969,16.781
13.428,17.712,18.296,17.496,18.327,12.6,14.637,14.106,7.94,13.886,18.717,20.683,18.621,14.107,19.453,20.691,18.591,20.123,16.681,18.553,13.561,15.708,19.129,20.944,17.75,13.435,17.483,17.203,18.12,19.248,19.372,16.853,17.418,13.726,14.017,14.438,18.03,11.671,17.62,20.079,19.519,16.72,18.125,22.534,19.717,19.717,18.775,17.49,17.928,16.841,16.591,10.98,17.9,18.778,18.929,18.554,18.742,16.781,16.594
13.49,17.524,19.423,16.995,18.64,13.29,14.449,14.043,8.002,13.76,19.156,20.934,18.496,13.856,19.39,20.066,19.029,23.125,16.681,17.928,12.997,15.207,19.316,20.756,17.312,13.122,17.108,17.078,17.745,18.873,19.873,16.352,17.042,13.537,13.891,14.188,18.156,11.608,17.745,21.267,18.956,16.407,17.937,22.534,21.719,21.719,18.963,17.114,19.241,16.653,16.34,10.855,17.399,18.653,19.117,18.053,18.929,16.594,16.469
13.428,17.963,19.861,21.375,18.327,12.913,14.262,13.98,8.065,13.698,19.469,20.558,18.308,13.543,19.39,19.503,19.529,24.625,17.432,19.241,12.495,15.144,19.191,20.568,19.127,12.62,16.795,17.016,17.432,21.063,20.873,15.914,16.729,15.543,13.703,13.937,18.281,11.546,17.807,22.081,24.211,16.907,19.688,22.472,21.969,21.969,19.525,17.615,20.18,18.593,17.029,10.729,17.837,18.59,20.056,18.679,19.117,16.469,17.343
14.556,18.025,18.609,21.876,17.701,12.663,14.074,13.793,8.065,14.888,19.719,20.621,18.433,14.796,19.265,20.942,19.216,24.937,16.931,20.18,12.495,18.275,19.066,22.82,19.064,16.131,17.671,17.016,19.81,21.688,20.06,19.545,17.355,14.227,13.64,13.749,18.343,11.922,17.995,23.331,23.961,17.408,21.251,22.096,20.655,20.655,20.026,19.054,16.176,17.967,17.405,10.855,18.025,18.59,19.743,19.43,20.056,17.343,17.218
14.681,18.213,18.296,19.436,17.2,12.663,13.886,13.605,8.002,14.387,20.157,20.871,18.809,13.982,19.39,21.067,19.717,25.0,16.743,16.176,13.373,18.463,19.003,23.445,18.376,15.881,18.36,17.203,19.81,21.626,19.622,20.296,16.229,13.914,13.515,17.571,18.281,12.611,18.934,23.832,20.207,17.659,20.001,22.722,20.343,20.343,20.213,18.303,17.865,17.279,17.53,11.294,18.651,18.59,20.494,19.93,19.743,17.218,16.969
15.683,18.84,17.983,18.372,17.513,12.412,13.761,13.48,8.316,14.074,20.595,21.184,18.433,13.23,19.641,20.003,20.28,24.562,16.681,17.865,14.689,19.652,19.003,23.195,17.5,14.564,17.671,16.828,19.497,21.25,19.372,18.419,15.728,13.726,13.452,18.948,18.218,12.235,18.684,23.832,20.145,17.909,19.938,23.535,22.282,22.282,20.338,18.303,19.93,16.904,17.592,11.67,19.026,18.715,21.932,19.68,20.494,16.969,16.719
16.184,19.779,17.857,18.059,17.325,12.224,13.635,13.354,8.378,14.387,20.783,21.184,17.745,14.107,19.766,19.69,21.155,24.562,16.618,19.93,14.564,20.466,18.941,22.82,18.251,14.501,17.233,16.828,18.746,23.689,19.059,17.605,16.479,13.726,13.39,18.823,18.468,12.423,18.558,23.269,20.771,18.034,20.751,24.16,21.782,21.782,20.338,18.803,21.243,16.841,17.592,11.67,19.402,18.778,20.994,20.869,21.932,16.719,16.656
15.37,19.215,17.356,17.496,16.949,12.161,13.573,13.292,8.441,14.011,19.907,21.121,17.995,16.674,19.641,20.441,20.154,24.062,17.494,21.243,14.814,20.716,18.816,23.007,18.564,14.878,17.108,16.703,18.183,24.127,18.747,17.104,18.357,13.475,13.327,18.447,18.156,11.859,18.621,22.894,19.644,18.159,20.751,23.66,20.655,20.655,20.151,18.303,21.493,16.528,17.592,11.544,19.715,18.903,20.181,20.431,20.994,16.656,16.656
14.931,19.09,16.918,17.371,16.887,12.976,13.51,13.292,8.378,15.515,19.218,20.996,18.183,16.674,19.515,20.441,19.967,24.062,17.557,21.493,14.313,20.966,18.816,22.945,18.376,14.752,16.982,16.64,17.682,24.127,18.434,16.603,18.795,13.287,13.202,18.385,17.655,12.548,18.809,22.581,25.023,18.159,20.126,23.034,20.468,20.468,20.213,20.18,21.931,17.279,17.843,11.356,20.09,19.028,19.993,20.431,20.181,16.656,17.094
14.994,19.027,16.605,22.188,17.826,13.54,13.385,13.354,8.378,14.324,18.843,20.871,18.433,15.61,19.327,20.441,20.029,25.5,17.432,21.931,14.0,20.904,18.753,22.82,18.877,14.251,16.92,16.703,22.624,24.627,18.058,17.605,19.17,15.292,13.076,18.072,17.592,12.36,19.372,22.393,26.586,18.159,21.439,23.222,21.594,21.594,20.651,20.18,22.056,18.968,18.281,11.106,20.341,19.091,19.618,21.057,19.993,17.094,17.78
14.806,18.965,17.482,21.626,17.889,13.854,13.197,13.292,8.378,14.136,18.968,20.871,18.683,15.297,19.202,20.754,20.217,24.875,17.557,22.056,13.436,20.904,18.628,22.82,18.438,13.874,17.045,17.078,20.123,25.064,18.496,22.11,19.921,15.668,12.888,18.072,19.344,11.984,18.684,22.206,27.585,18.222,20.876,23.347,21.531,21.531,20.714,20.367,22.181,19.906,19.032,10.917,20.716,19.154,19.68,20.494,19.618,17.78,17.905
14.744,18.965,16.918,21.688,17.951,13.666,13.009,13.292,8.316,15.264,19.156,20.809,18.934,15.422,19.14,19.815,20.154,24.25,17.244,22.181,13.059,20.653,19.254,22.507,18.376,13.31,17.671,17.078,19.747,25.002,18.309,21.797,19.546,16.232,12.7,18.134,20.47,12.11,18.12,21.956,28.585,18.222,20.126,23.347,21.656,21.656,20.526,20.617,22.681,20.469,19.032,10.792,21.029,19.154,19.242,20.306,19.68,17.905,18.03
14.618,19.027,16.354,20.312,18.139,13.164,12.821,13.229,8.378,14.951,19.469,20.746,19.247,14.859,19.265,19.19,19.717,22.812,16.994,22.681,12.871,20.591,18.753,22.382,18.376,12.494,18.047,17.203,19.935,24.064,17.871,21.985,19.608,14.916,12.574,16.193,20.408,12.674,17.87,21.643,23.648,18.222,19.125,22.847,21.719,21.719,19.963,19.367,21.18,19.281,18.156,10.604,20.341,19.154,18.241,20.556,19.242,18.03,17.78
14.681,18.589,15.978,18.81,18.202,12.788,12.633,13.166,8.441,14.45,19.844,20.683,19.121,14.42,19.265,18.752,19.404,21.874,16.743,21.18,14.062,19.527,18.566,22.382,17.625,13.937,18.047,17.266,19.309,21.626,17.558,19.983,18.982,14.29,12.386,15.378,19.032,12.235,17.745,21.455,21.146,18.159,18.688,22.659,20.593,20.593,19.588,18.553,19.742,18.217,17.53,10.416,19.402,19.154,17.865,19.618,18.241,17.78,17.406
14.618,18.276,15.665,17.872,18.265,12.412,12.508,14.168,8.253,14.262,19.907,20.558,18.934,14.17,19.202,18.314,18.778,21.374,16.556,19.742,15.754,18.713,18.503,21.381,16.936,12.244,18.172,17.391,18.371,20.625,17.182,18.168,17.668,13.851,12.323,14.877,18.156,12.047,17.682,21.205,20.082,17.533,18.25,22.472,20.03,20.03,19.275,17.928,18.678,17.529,16.966,10.353,18.651,19.091,17.865,18.929,17.865,17.406,16.969
14.556,18.025,15.352,17.12,18.265,12.098,12.32,13.793,8.19,14.074,19.719,20.371,18.683,14.107,19.077,19.44,18.215,20.936,16.305,18.678,14.564,18.087,18.378,21.131,16.31,11.491,17.922,17.141,17.807,19.999,16.869,17.104,16.98,13.537,12.261,14.501,18.03,11.922,17.682,20.955,19.269,17.095,17.937,22.346,19.654,19.654,18.963,17.364,17.928,17.029,16.403,10.291,17.962,18.903,17.99,18.554,17.865,16.969,16.594
14.054,17.775,15.038,16.557,18.265,11.785,12.258,13.667,8.253,13.948,19.781,20.621,18.433,13.606,18.952,20.128,17.715,21.061,16.117,17.928,13.812,17.524,18.253,20.819,15.872,10.988,17.734,16.828,17.432,19.499,16.557,16.352,16.604,13.224,12.323,14.188,18.218,11.734,17.807,21.643,18.517,16.657,17.624,22.284,19.216,19.216,18.712,16.801,17.365,16.591,15.902,10.228,17.399,18.778,18.178,18.178,17.99,16.594,16.157
13.678,17.524,14.788,15.868,17.638,12.224,12.258,13.542,8.19,13.823,20.157,20.996,18.12,13.167,18.952,19.753,18.028,24.125,15.867,17.365,13.247,17.086,18.128,20.568,16.059,10.675,17.483,16.64,17.056,19.123,16.306,15.726,16.291,12.911,12.449,13.937,18.218,11.608,18.183,22.894,17.954,16.281,17.312,22.159,21.156,21.156,19.275,16.363,18.866,16.403,15.464,10.228,16.835,18.59,18.491,17.928,18.178,16.157,15.97
13.052,17.274,16.166,15.493,17.075,11.91,12.32,13.354,8.19,13.823,20.282,20.934,17.87,12.854,18.889,19.065,18.528,25.625,16.931,18.866,12.746,17.023,17.815,20.443,18.626,10.361,17.609,16.39,16.806,18.81,17.307,15.288,16.041,14.352,12.574,13.749,18.281,11.546,18.308,23.331,23.085,16.094,20.188,22.096,21.844,21.844,19.901,15.925,20.305,18.155,15.902,10.353,17.273,18.402,19.367,18.992,18.491,15.97,16.844
12.801,17.462,16.667,21.313,16.574,11.596,12.446,13.229,8.065,15.765,20.72,21.184,18.12,12.979,18.889,20.066,18.716,25.813,16.556,20.305,12.809,19.652,17.627,22.757,19.127,14.439,16.982,16.265,19.497,19.937,17.933,14.975,15.978,13.537,12.7,13.561,18.281,12.548,18.308,23.769,20.395,16.907,20.939,22.221,20.843,20.843,20.151,18.929,19.304,17.717,16.653,10.479,17.587,18.402,18.804,19.367,19.367,16.844,16.719
11.171,17.712,15.916,22.376,16.323,11.408,12.508,13.104,8.065,14.074,21.408,21.246,18.308,14.357,18.952,20.003,18.403,25.875,16.368,19.304,14.125,18.526,17.377,23.57,19.565,15.128,17.609,16.515,18.934,21.125,17.433,19.795,17.919,13.224,12.762,17.571,17.968,12.172,18.308,24.394,18.705,17.283,21.439,22.034,19.967,19.967,20.151,17.99,19.054,17.029,17.029,10.667,17.273,18.402,18.804,19.743,18.804,16.719,16.532
12.676,17.9,15.665,22.126,16.135,11.346,12.508,12.979,7.94,13.76,21.846,21.309,17.995,14.796,19.014,19.565,17.965,25.062,17.307,19.054,13.686,17.649,17.252,23.445,19.127,14.878,17.734,16.328,19.122,22.126,17.182,20.796,18.544,13.036,12.762,19.136,17.655,11.796,18.308,23.957,18.079,17.596,20.751,22.034,21.594,21.594,20.338,17.49,22.056,16.528,17.342,10.917,16.898,18.528,20.431,19.242,18.804,16.532,17.218
12.864,18.151,15.665,21.375,17.137,11.283,12.571,12.916,7.877,13.698,21.533,21.309,17.745,14.984,19.14,19.565,18.153,24.5,18.245,22.056,13.247,17.461,17.127,23.32,18.376,15.128,17.546,16.265,21.936,23.689,16.995,20.859,18.982,13.036,12.825,18.948,17.342,11.671,18.308,23.331,18.079,18.097,22.064,22.722,21.093,21.093,20.338,19.992,21.743,16.278,17.78,11.231,16.71,18.653,21.057,18.804,20.431,17.218,17.531
13.052,18.464,15.602,21.0,17.513,11.095,12.633,12.979,7.877,13.698,21.221,21.309,17.619,15.109,19.202,20.003,18.153,24.375,18.934,21.743,14.313,17.023,16.939,22.945,19.377,15.567,17.546,16.766,22.187,23.377,16.869,21.047,19.295,12.911,12.825,18.635,17.092,11.671,19.497,23.144,17.766,17.533,21.001,22.847,20.53,20.53,20.276,20.868,21.618,16.09,18.156,11.294,16.459,18.715,20.994,19.054,21.057,17.531,17.656
13.114,18.339,15.54,21.438,17.764,11.157,12.633,13.166,7.877,15.389,20.97,21.246,17.494,14.984,19.202,20.191,19.592,25.188,19.56,21.618,14.564,16.585,16.814,22.945,19.252,15.755,17.671,17.141,22.624,24.002,16.744,20.671,19.608,12.785,12.825,18.447,17.154,12.172,19.747,22.956,23.46,17.909,20.689,22.784,20.593,20.593,20.464,21.368,22.431,15.903,18.531,11.294,17.023,18.841,21.244,19.305,20.994,17.656,17.843
13.678,18.589,16.918,20.75,18.014,11.157,12.633,13.354,8.065,14.324,20.783,21.246,17.682,15.172,19.202,20.441,19.842,24.937,19.872,22.431,14.313,19.214,16.689,22.82,18.438,15.693,18.235,17.516,20.811,24.564,17.933,21.234,20.234,12.723,12.762,18.385,17.467,12.235,20.123,22.831,25.648,18.159,20.563,22.909,21.281,21.281,20.589,22.306,22.556,18.28,19.344,11.231,18.651,18.966,21.807,18.867,21.244,17.843,18.405
13.741,18.777,16.292,21.188,18.202,11.847,12.571,13.48,8.19,14.011,20.532,21.309,18.12,14.859,19.202,20.253,19.091,24.125,20.248,22.556,13.498,20.215,16.564,22.82,18.0,15.505,18.423,17.704,23.0,25.064,17.495,20.859,21.422,12.66,12.762,18.259,19.845,12.11,19.747,22.894,26.898,18.159,20.689,23.034,21.406,21.406,20.964,22.931,22.619,19.468,19.97,11.294,20.028,19.091,20.243,18.867,21.807,18.405,18.655
13.866,18.965,16.041,21.313,18.452,12.161,12.571,13.542,8.253,15.64,20.407,21.372,18.621,14.796,19.265,19.69,18.591,23.687,19.872,22.619,13.937,20.466,16.438,22.82,19.064,15.316,18.798,17.954,20.748,24.752,17.307,20.546,21.735,14.666,12.762,18.197,19.97,12.235,19.247,22.769,28.085,18.41,20.626,23.097,21.844,21.844,20.901,23.181,22.181,20.219,19.845,11.356,20.341,19.216,20.556,19.054,20.243,18.655,18.78
13.929,19.027,16.104,20.625,18.828,11.973,12.633,13.605,8.19,16.266,20.72,21.434,19.059,15.36,19.453,19.252,19.592,22.499,19.56,22.181,14.313,20.591,16.313,22.507,19.252,15.191,18.861,18.079,20.498,23.689,17.245,20.484,21.798,13.914,12.825,16.757,20.533,12.987,18.934,22.581,23.398,18.597,19.438,22.784,21.156,21.156,20.213,22.118,20.868,19.093,19.157,11.419,19.652,19.341,19.743,18.992,20.556,18.78,18.717
14.18,18.652,15.853,19.499,19.079,11.847,12.633,13.667,8.316,15.201,20.908,21.559,18.934,14.796,19.453,18.814,19.279,21.999,19.247,20.868,15.629,19.59,16.251,22.57,17.938,15.066,18.923,18.392,20.373,21.813,17.057,20.796,20.046,13.287,12.762,15.88,19.595,12.486,18.684,22.268,21.584,18.284,19.063,22.659,20.53,20.53,19.838,21.305,19.554,18.217,18.468,11.231,18.839,19.467,18.992,18.491,19.743,18.717,18.53
14.242,18.401,15.665,19.186,19.329,11.785,12.571,14.606,8.441,14.763,21.033,21.372,18.871,15.234,19.453,18.501,19.029,21.499,18.934,19.554,16.569,18.213,16.251,21.694,16.999,16.382,19.111,18.58,19.309,20.938,16.869,20.171,18.857,13.161,12.7,15.316,18.656,12.298,18.433,20.892,20.52,17.659,18.75,22.534,20.092,20.092,19.525,20.617,18.616,17.592,17.905,11.168,18.213,19.467,18.804,17.99,18.992,18.53,18.28
14.305,18.151,15.477,18.623,19.329,11.722,12.508,14.419,8.504,14.638,21.095,20.996,18.746,14.796,19.39,19.628,18.591,21.123,18.684,18.616,15.065,17.399,16.188,21.256,16.31,14.376,18.798,18.392,18.746,20.312,16.744,18.419,18.169,13.036,12.637,14.94,18.531,12.235,18.433,20.141,19.832,17.283,18.437,22.472,19.717,19.717,19.213,19.992,17.928,17.154,17.405,11.106,17.587,19.404,18.867,17.427,18.804,18.28,17.968
14.305,17.963,15.289,18.059,19.705,11.659,12.446,14.293,8.566,14.512,21.095,20.809,18.621,14.295,19.39,20.191,18.215,21.311,18.433,17.928,14.188,16.772,16.188,20.881,15.809,13.373,18.548,18.204,18.308,19.874,16.557,17.667,17.668,12.911,12.512,14.626,18.594,12.172,18.934,20.141,19.269,16.907,18.187,22.409,19.404,19.404,18.963,19.429,17.49,16.779,16.904,10.98,17.148,19.341,19.054,17.052,18.867,17.968,17.656
14.242,17.712,15.164,17.621,18.766,12.349,12.383,14.106,8.566,14.387,21.095,20.996,18.433,13.919,19.327,20.504,18.716,24.312,18.183,17.49,13.498,16.146,16.126,20.631,15.997,12.745,18.235,18.017,17.933,19.499,16.431,17.229,17.355,12.911,12.449,14.376,18.594,12.047,18.746,21.267,18.705,16.594,17.937,22.284,21.281,21.281,19.651,18.866,18.929,16.716,16.466,10.855,16.71,19.279,19.305,16.864,19.054,17.656,17.468
14.242,18.151,16.793,17.496,18.014,12.788,12.258,13.98,8.566,14.324,21.033,20.621,18.183,13.606,19.327,20.191,19.404,25.563,18.996,18.929,12.934,16.084,16.063,20.506,17.938,12.244,18.485,17.829,17.557,21.563,17.558,16.791,16.98,14.979,12.386,14.125,18.781,11.984,18.996,21.58,24.211,16.469,20.501,22.346,21.656,21.656,19.963,18.366,20.43,18.53,16.716,10.792,17.336,19.154,21.057,17.865,19.305,17.468,18.03
15.057,18.777,16.605,22.376,17.638,12.6,12.195,13.793,8.566,16.329,21.221,20.558,18.308,13.668,19.39,20.566,20.717,25.625,18.558,20.43,12.683,18.839,16.0,22.757,18.626,16.445,18.923,17.641,20.06,22.939,17.62,17.104,16.729,15.292,12.449,14.062,18.906,12.799,18.746,21.956,24.023,17.22,19.688,23.159,21.344,21.344,20.151,20.743,16.926,18.092,17.592,10.98,17.712,19.091,26.559,18.804,21.057,18.03,18.28
15.746,19.466,16.166,21.375,17.2,12.537,12.258,13.605,8.629,14.7,21.846,20.558,18.746,14.545,19.641,20.003,20.53,25.625,18.245,16.926,13.561,17.837,16.0,23.32,19.189,15.63,18.047,17.954,19.622,23.752,17.307,20.922,18.044,14.164,12.574,18.698,19.094,12.736,18.558,22.331,21.084,17.533,19.751,23.91,21.719,21.719,20.151,20.055,16.864,17.404,19.032,11.356,17.9,19.154,24.183,20.181,26.559,18.28,18.093
16.184,19.528,16.104,19.624,16.887,12.537,12.383,13.605,8.817,14.45,22.159,20.558,18.871,14.671,19.828,19.878,20.467,25.688,17.995,16.864,15.065,16.898,15.938,23.257,19.502,16.758,17.984,18.58,19.685,23.752,17.12,20.108,19.295,13.851,12.637,18.76,19.157,12.548,18.871,22.894,21.271,17.659,19.876,24.16,21.782,21.782,20.276,19.617,19.742,17.029,18.969,11.544,18.463,19.216,23.496,20.806,24.183,18.093,17.78
