ID1,ID11,ID12,ID14,ID15,ID16,ID19,ID2,ID21,ID22,ID23,ID24,ID25,ID26,ID28,ID29,ID31,ID32,ID33,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID41,ID43,ID5,ID9,ID1,ID11,ID12,ID14,ID15,ID16,ID19,ID2,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID31,ID32,ID33,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID41,ID43,ID5,ID9
13.302,16.204,20.31,21.234,20.809,23.305999999999997,19.372,19.123,19.957,20.732,19.565,18.653,24.625,20.563000000000002,20.498,21.846,17.007,19.214000000000002,19.842,18.065,21.178,21.569000000000003,18.877,18.074,19.749000000000002,20.801,17.125,19.768,19.329,17.695999999999998,17.244,14.427999999999999,21.393,20.517,20.579,22.663,22.084,21.156,19.688,23.333000000000002,20.28,23.111,21.901999999999997,20.5,21.311999999999998,21.43,22.531999999999996,19.265,19.594,16.779,12.547,22.03,21.781999999999996,19.054000000000002,17.99,18.355999999999998,19.624000000000002,22.0,21.028000000000002,19.108,16.71
13.302,16.078,20.248,21.485,20.746,22.680999999999997,19.372,18.998,19.707,20.732,19.252,19.404,24.0,20.125999999999998,20.185,21.846,16.381,18.713,18.965999999999998,18.065,20.99,21.319000000000003,20.566,17.572,19.499000000000002,19.361,16.937,19.768,19.204,17.445,16.555999999999997,14.177,21.267,20.517,20.642,21.475,20.958000000000002,20.467,19.5,23.271,19.842,21.61,21.151,19.937,20.749000000000002,20.805,21.344,18.264,19.093,16.465999999999998,12.547,21.467,21.469,19.305,17.803,18.168,19.374000000000002,21.436999999999998,20.715999999999998,18.419,16.334
13.24,16.078,19.872,21.546999999999997,20.621,22.305999999999997,19.309,18.998,19.519000000000002,20.669,19.065,19.654,23.75,19.813,20.06,21.345,16.067,18.4,18.403,18.315,20.803,21.256,21.941999999999997,17.197,19.373,19.048,17.0,19.83,19.079,17.32,16.18,14.115,20.391,20.579,20.704,20.85,20.395,20.029,19.375,23.083000000000002,19.529,20.984,20.714000000000002,19.499000000000002,20.373,20.367,20.468,17.637999999999998,18.718,16.09,12.547,20.779,21.281,20.305999999999997,17.615,17.793,19.186,21.311999999999998,20.403,18.044,16.021
13.24,15.89,19.56,21.421999999999997,20.433,21.930999999999997,19.247,18.81,19.394000000000002,20.669,18.877,19.717,23.5,19.563,19.872,20.531999999999996,15.817,18.087,17.902,18.566,20.74,21.131,19.94,16.945999999999998,19.186,18.861,16.749000000000002,19.768,18.953,17.132,15.867,14.115,19.828,20.579,20.767,20.412,19.957,19.653,19.25,23.083000000000002,19.279,20.609,20.401,19.249000000000002,20.06,19.929000000000002,19.905,17.199,18.468,15.777000000000001,12.547,20.215,21.093000000000004,19.805,17.552,17.542,18.998,20.874000000000002,20.154,17.793,15.833
13.177,15.765,19.309,21.36,20.246,21.618000000000002,19.184,18.56,19.269000000000002,20.732,18.689,19.340999999999998,23.186999999999998,19.313,19.747,19.906,15.565999999999999,17.837,17.401,18.628,20.427,21.006,19.189,16.820999999999998,18.935,18.673,16.562,19.643,18.703,16.944000000000003,15.679,14.115,19.328,20.642,20.892,20.035999999999998,19.582,19.34,19.125,23.145,19.028,20.233,20.088,18.998,19.81,19.554000000000002,19.529,16.886,18.217,15.527000000000001,12.547,19.715,20.906,19.492,17.552,17.354,18.873,20.436,19.840999999999998,17.543,15.645999999999999
13.114,15.64,18.996,21.546999999999997,20.371,21.243000000000002,19.121,18.435,19.519000000000002,20.669,20.379,19.654,24.75,19.063,19.622,19.405,17.258,18.964000000000002,17.84,18.44,21.241,20.819000000000003,18.750999999999998,20.015,18.685,18.798,17.25,19.58,18.515,16.757,15.491,14.052,19.015,20.704,20.892,19.724,19.895,21.156,19.25,22.958000000000002,20.593000000000004,21.046999999999997,20.401,18.748,19.685,20.93,19.154,16.636,18.53,15.589,12.547,19.277,21.469,19.18,17.615,17.166,19.061,20.999000000000002,19.965999999999998,17.418,15.458
13.866,15.828,19.997,21.36,20.433,22.180999999999997,19.622,18.31,19.519000000000002,20.732,20.316,19.842,26.625,19.313,20.686,19.029,16.631,20.153,19.154,18.253,21.115,20.756,21.816999999999997,19.639,20.375,18.923,18.314,19.518,18.828,16.694000000000003,17.807000000000002,14.052,20.454,20.704,21.017,20.599,21.709,21.281,19.375,23.083000000000002,20.343,20.796999999999997,21.464000000000002,18.998,20.185,20.993000000000002,21.156,16.573,19.594,16.715999999999998,12.61,18.901,21.531,19.555,17.865,18.105999999999998,19.186,22.0,20.215999999999998,18.482,15.332
13.427999999999999,17.644000000000002,20.185,21.546999999999997,20.433,22.180999999999997,19.685,18.185,19.832,20.857,19.69,20.217,27.125,19.750999999999998,20.56,21.595,16.13,19.527,20.03,18.128,20.678,21.381,21.566999999999997,19.577,21.375,18.736,18.125999999999998,19.643,18.64,16.882,16.743,14.804,21.267,20.829,21.017,21.663,20.395,20.968000000000004,19.375,23.521,20.092,21.796999999999997,22.151999999999997,19.374000000000002,20.123,20.43,21.844,16.511,19.343,16.965999999999998,12.672,19.465,21.531,20.243,18.053,19.483,19.123,22.0,20.279,17.855999999999998,16.021
13.365,16.078,20.06,21.296999999999997,20.433,21.868000000000002,19.309,18.623,20.019000000000002,20.982,19.44,20.154,27.061999999999998,19.875999999999998,20.123,21.721,16.067,18.964000000000002,19.717,18.065,20.49,21.381,20.066,19.577,20.686999999999998,18.548,17.875999999999998,19.643,18.515,17.383,16.243,14.677999999999999,21.205,20.829,21.017,22.101,20.082,22.47,19.750999999999998,23.771,20.155,21.923000000000002,22.651999999999997,19.499000000000002,20.185,20.117,21.594,16.448,18.968,16.904,12.672,19.715,21.594,19.868,18.116,19.107,19.123,21.249000000000002,20.403,17.668,17.836
13.677999999999999,15.89,20.123,21.109,20.371,21.993000000000002,18.746,18.81,19.581,20.982,19.19,19.340999999999998,26.561999999999998,19.688,19.81,21.22,15.88,18.651,19.279,17.94,20.177,21.319000000000003,19.502,19.577,19.937,18.36,17.939,19.33,18.202,17.695999999999998,16.055,14.616,20.955,20.704,20.955,22.351,19.456,21.969,19.438,23.271,19.654,20.671,22.151999999999997,19.311,20.06,19.804000000000002,21.219,16.385,18.718,16.465999999999998,12.735,19.465,21.594,19.555,18.178,18.730999999999998,18.998,20.936999999999998,20.154,17.480999999999998,18.024
