ID1,ID11,ID12,ID14,ID15,ID16,ID19,ID2,ID21,ID22,ID23,ID24,ID25,ID26,ID28,ID29,ID31,ID32,ID33,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID41,ID43,ID5,ID9,ID1,ID11,ID12,ID14,ID15,ID16,ID19,ID2,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID31,ID32,ID33,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID41,ID43,ID5,ID9
14.43,14.387,19.935,19.983,19.495,22.368000000000002,15.616,18.185,19.644000000000002,19.919,18.564,19.717,17.62,18.375,18.245,19.092,15.19,16.146,17.965,17.377,21.241,21.506999999999998,20.816,15.315999999999999,21.313000000000002,19.925,14.809000000000001,16.703,17.012,16.757,19.56,12.735999999999999,21.768,20.266,20.642,21.35,14.195,23.22,19.563,22.019000000000002,19.028,20.296,17.086,19.061,20.811,18.929000000000002,20.593000000000004,15.759,17.154,16.34,12.171,18.338,20.906,20.055999999999997,15.048,20.484,20.938000000000002,20.248,17.094,16.041,17.711
14.242,14.262,19.997,19.921,19.37,22.493000000000002,15.427999999999999,18.247,20.207,19.730999999999998,19.941,19.654,16.243,18.375,18.12,20.219,15.253,15.958,17.965,17.69,21.428,21.819000000000003,21.129,14.878,21.313000000000002,20.238,14.370999999999999,16.453,16.887,16.819000000000003,19.059,12.610999999999999,21.768,20.204,20.579,21.1,13.945,23.658,20.250999999999998,22.019000000000002,20.593000000000004,20.984,16.648,18.873,21.375,19.241,20.843000000000004,16.197,16.653,16.653,12.107999999999999,18.776,21.093000000000004,19.743,14.923,20.609,20.938000000000002,19.935,16.844,16.229,17.649
14.18,14.074000000000002,19.935,19.67,19.307000000000002,22.805999999999997,15.24,18.31,20.52,19.668,20.566,19.592,18.558,19.0,17.87,20.344,15.315999999999999,16.772000000000002,18.027,17.752,21.178,21.506999999999998,21.254,14.564,21.375,19.862000000000002,16.186,16.703,17.387999999999998,16.819000000000003,20.498,12.548,21.893,20.266,20.517,21.475,13.755999999999998,23.47,20.500999999999998,22.395,21.219,21.796999999999997,17.336,20.062,22.188000000000002,19.492,20.405,17.887999999999998,17.279,16.840999999999998,12.107999999999999,19.277,21.469,20.430999999999997,14.86,20.796,20.75,21.561999999999998,17.406,19.483,17.523
14.117,14.199000000000002,19.872,19.295,19.307000000000002,22.930999999999997,15.052,18.497,20.27,19.543,21.004,19.529,19.935,19.188,18.433,20.406,15.315999999999999,18.15,18.215,17.627,21.053,21.506999999999998,18.814,14.376,21.375,19.487000000000002,17.563,16.953,17.951,16.882,20.873,12.485999999999999,21.768,20.266,20.454,22.663,13.568,24.033,20.250999999999998,22.52,21.594,22.173000000000002,18.024,20.437,21.875,21.43,21.719,19.703,18.906,17.217,12.107999999999999,19.715,21.469,19.868,14.86,20.859,20.375,21.686999999999998,17.905,21.11,17.586
14.054,14.074000000000002,19.81,18.982,19.307000000000002,22.994,14.864,18.372,20.645,19.543,20.879,19.154,20.435,18.687,19.497,20.406,15.504000000000001,18.964000000000002,18.590999999999998,17.377,20.74,21.506999999999998,22.38,13.812000000000001,21.438000000000002,19.299,15.936,17.016,18.265,16.819000000000003,22.186999999999998,12.423,21.705,20.266,20.454,23.164,13.318,23.595,20.563000000000002,22.395,21.594,21.61,18.4,19.999000000000002,21.938000000000002,21.368000000000002,21.906999999999996,20.767,20.094,17.843,12.046,20.215,21.469,20.744,14.797,20.921999999999997,20.375,21.75,18.093,19.796,17.461
13.929,14.011,19.685,18.669,19.37,23.055999999999997,14.677,18.998,20.019000000000002,19.480999999999998,20.566,18.653,20.748,17.937,18.496,20.469,16.192999999999998,19.277,17.965,17.189,20.24,21.506999999999998,19.127,15.505,21.375,19.987000000000002,15.247,17.016,18.515,17.258,21.811,12.298,21.518,20.266,20.517,23.476,13.13,23.533,19.875999999999998,22.52,21.281,21.735,18.65,19.436,22.0,21.743000000000002,21.781999999999996,19.077,20.469,16.965999999999998,11.982999999999999,21.090999999999998,21.406,19.993,14.735,20.984,20.375,20.811,18.218,19.483,16.96
13.804,14.011,19.622,18.419,20.246,22.680999999999997,14.489,18.623,19.644000000000002,19.793,19.69,19.279,19.559,17.624000000000002,18.934,20.531999999999996,16.442999999999998,17.023,16.963,17.064,20.114,21.506999999999998,24.193,14.0,20.938000000000002,19.361,14.684000000000001,17.141,18.265,16.381,21.061,12.235,21.33,20.454,20.579,21.725,12.879000000000001,21.406,19.5,21.894000000000002,20.155,21.234,18.15,18.936,20.811,20.491999999999997,21.594,18.827,19.031,15.965,11.92,20.779,20.968000000000004,20.680999999999997,14.547,20.734,19.686,19.747,18.03,18.044,15.895999999999999
13.992,14.011,19.497,19.17,20.12,21.868000000000002,14.300999999999998,18.748,19.269000000000002,19.730999999999998,19.065,18.778,16.743,17.374000000000002,18.621,20.594,17.07,15.833,15.773,17.064,19.802,21.631999999999998,19.565,12.934000000000001,20.375,18.798,14.245,17.016,18.202,15.942,18.496,12.172,21.08,20.517,20.642,19.974,12.628,20.405,19.25,21.581,19.592,19.983,17.274,18.435,19.872,19.429000000000002,20.468,17.262,18.03,15.214,11.857999999999999,20.153,20.53,19.743,14.422,19.67,19.061,18.808,17.656,17.23,15.332
13.929,13.886,18.684,19.044,20.246,21.18,14.05,18.998,18.893,19.668,18.627,18.528,15.617,17.249000000000002,18.183,19.718,16.757,15.019,14.708,16.939,19.489,21.506999999999998,24.131,12.306,19.749000000000002,18.36,14.058,16.828,17.701,15.629000000000001,17.432000000000002,12.047,19.766,20.642,20.767,19.035,12.44,19.715999999999998,19.0,21.456,19.153,19.17,16.711,17.997,19.184,18.803,19.717,16.26,17.404,14.525,11.92,19.339000000000002,20.217,20.118,14.296,18.857,18.497,18.307000000000002,17.156,16.792,14.894
13.929,13.698,17.995,19.107,20.12,20.616999999999997,13.8,18.435,18.518,19.730999999999998,18.125999999999998,18.09,14.927999999999999,16.936,17.87,18.403,16.192999999999998,14.267000000000001,13.957,16.875999999999998,19.176,21.194000000000003,19.94,11.93,19.186,17.984,13.682,16.703,17.701,15.315999999999999,16.869,11.984000000000002,18.764,20.767,20.892,18.41,12.189,19.153,18.75,21.268,18.778,18.544,16.21,17.621,18.62,18.24,19.215999999999998,15.571,16.965999999999998,13.960999999999999,12.171,18.651,19.842,19.743,14.234000000000002,18.230999999999998,18.185,17.680999999999997,16.719,16.479,14.581
13.804,13.572000000000001,17.369,19.295,19.995,19.992,13.612,18.122,18.205,19.668,17.875999999999998,17.778,14.49,16.561,17.557000000000002,17.589000000000002,15.692,13.954,13.392999999999999,16.438,18.926,20.944000000000003,23.443,11.616,18.497,17.609,13.243,16.453,17.012,14.94,16.305,11.859000000000002,17.951,20.892,20.892,17.846,12.001,18.652,18.562,21.206,18.402,17.98,15.835,17.309,18.119,17.74,18.840999999999998,15.007,16.528,13.46,12.296,18.025,19.592,19.868,14.234000000000002,17.73,17.809,17.117,16.219,16.229,14.267999999999999
13.616,13.447000000000001,16.869,19.357,19.87,19.428,13.360999999999999,17.872,19.081,19.543,19.815,18.340999999999998,15.992,16.186,17.244,16.962,15.19,15.395,13.957,16.250999999999998,20.177,20.756,20.316,16.758,17.997,18.172,13.494000000000002,16.453,16.574,14.689,15.93,11.734000000000002,17.324,20.892,20.955,17.346,11.75,21.218000000000004,19.313,21.018,20.53,19.483,16.023,16.996,18.62,19.241,18.465,15.884,17.090999999999998,13.335,12.359000000000002,17.524,20.343,19.743,14.296,17.166,17.559,17.43,16.157,15.915999999999999,14.08
13.552999999999999,14.074000000000002,18.183,19.295,19.682000000000002,20.054000000000002,13.11,17.621,19.269000000000002,19.605999999999998,19.753,18.528,18.371,16.999000000000002,18.433,16.398,15.002,17.211,15.147,16.063,19.864,20.568,23.443,15.442,18.56,18.673,14.934000000000001,16.265,16.761,14.437999999999999,15.617,11.984000000000002,19.828,21.017,20.704,17.972,11.499,22.344,19.625999999999998,21.018,20.468,19.17,16.898,17.434,19.872,19.054000000000002,20.03,15.696,18.78,13.835999999999999,12.359000000000002,17.023,20.468,19.805,14.484000000000002,17.605,18.936,17.305,16.594,16.542,13.83
18.875999999999998,15.327,18.746,19.42,19.62,20.616999999999997,13.048,17.371,19.957,19.668,19.377,21.905,15.93,19.125,18.308,18.654,15.128,16.459,17.151,15.937999999999999,20.177,21.319000000000003,20.378,15.693,18.623,18.736,14.370999999999999,16.328,17.137,15.692,18.746,12.987,20.955,21.267,20.517,20.537,11.562000000000001,22.72,19.813,22.206999999999997,19.529,21.421999999999997,16.273,19.311,19.81,18.24,20.343,16.01,18.217,14.713,12.422,17.524,20.53,19.993,14.797,17.48,18.936,18.495,16.594,16.229,16.334
18.375999999999998,13.886,19.122,19.608,19.62,21.055,13.235999999999999,17.872,20.895,19.919,19.815,21.405,14.991,19.750999999999998,17.557000000000002,19.154,14.437999999999999,15.332,16.963,15.812999999999999,20.678,21.069000000000003,18.814,15.943,20.062,18.297,13.682,16.14,16.887,15.817,19.372,12.298,21.393,21.518,20.391,20.537,11.876,21.281,19.938,23.02,20.593000000000004,22.986,16.398,20.686999999999998,19.935,17.552,18.152,16.511,17.342,14.713,12.484000000000002,17.712,20.655,19.743,14.985,18.605999999999998,18.873,18.119,16.282,15.978,17.461
16.685,13.823,19.309,19.044,19.432000000000002,21.118000000000002,13.612,18.497,21.395,20.044,19.628,21.593000000000004,17.745,18.875,17.055999999999997,20.093,14.376,14.58,16.212,15.687999999999999,20.552,21.194000000000003,23.443,15.943,19.186,18.109,13.431,16.14,16.699,16.13,19.497,12.11,21.393,21.518,20.266,20.099,12.252,21.281,20.063,23.458000000000002,19.967,23.611,17.962,19.123,19.998,18.053,18.840999999999998,19.641,17.090999999999998,14.337,12.484000000000002,18.213,20.718000000000004,20.930999999999997,15.173,17.98,18.81,18.933,16.032,15.728,17.461
16.184,14.011,20.435,19.357,19.182000000000002,21.243000000000002,13.862,18.998,20.77,20.044,19.002,21.28,15.867,18.062,17.369,18.779,14.564,15.52,16.9,15.562000000000001,20.615,21.319000000000003,19.44,15.818,18.623,18.172,13.619000000000002,16.202,16.448,16.255,18.558,12.047,21.393,21.267,20.204,20.85,12.315,21.719,19.938,23.458000000000002,18.965999999999998,22.673000000000002,17.399,18.31,19.998,20.491999999999997,19.967,17.45,17.029,15.276,12.484000000000002,18.651,20.718000000000004,20.055999999999997,15.235999999999999,17.292,18.685,19.56,15.97,15.54,17.461
15.245,13.698,19.309,19.232,18.932000000000002,21.368000000000002,13.612,19.186,20.082,19.919,19.315,19.842,14.615,17.812,18.871,21.345,14.689,17.461,17.652,15.5,21.303,21.381,20.629,15.190999999999999,18.122,18.172,12.993,15.952,16.323,16.255,19.622,11.984000000000002,21.33,21.017,20.266,23.101,11.937999999999999,22.531999999999996,19.625999999999998,23.02,19.153,19.795,16.523,18.06,19.935,20.993000000000002,20.718000000000004,16.511,18.906,15.777000000000001,12.422,19.089000000000002,20.906,20.305999999999997,15.173,16.727999999999998,18.435,18.683,15.845,15.352,17.148
15.433,13.384,19.372,18.919,18.932000000000002,21.493000000000002,14.300999999999998,19.186,20.207,19.605999999999998,19.941,19.592,17.369,19.063,19.81,21.031999999999996,15.19,18.4,18.027,15.375,21.053,21.444000000000003,20.503,14.94,17.809,18.109,15.185,16.015,16.448,16.192999999999998,20.185,11.796,21.58,20.955,20.266,21.162,16.764,24.283,19.875999999999998,22.456999999999997,20.28,22.235,17.024,19.561,20.123,21.618000000000002,21.344,17.387,19.969,15.965,12.359000000000002,19.465,20.968000000000004,20.368,15.110999999999999,16.352,18.873,18.37,16.469,16.479,17.085
15.245,13.259,19.372,18.544,18.932000000000002,21.68,15.115,18.936,20.457,19.480999999999998,19.878,19.654,19.184,19.313,20.248,20.093,15.629000000000001,18.839000000000002,18.528,15.25,20.803,21.381,18.625999999999998,14.627,18.059,18.109,15.685,16.077,16.824,16.13,20.498,11.671,21.518,20.767,20.266,21.85,19.394000000000002,23.72,20.188,22.645,20.53,21.61,17.649,19.561,21.561999999999998,21.43,21.219,18.389,20.469,15.652000000000001,12.234000000000002,19.59,21.031,19.618,15.987,16.666,18.936,21.186999999999998,16.969,17.793,16.96
14.994000000000002,13.134,19.434,18.419,18.869,21.805999999999997,15.929,18.748,20.207,19.355,19.565,19.529,19.935,19.875999999999998,19.434,20.344,15.754000000000001,19.214000000000002,18.715999999999998,15.124,20.803,21.381,21.755,14.376,20.312,18.109,14.308,16.14,17.137,16.067,20.686,11.546,21.518,20.642,20.266,23.664,20.082,23.345,20.000999999999998,22.581999999999997,20.28,22.048000000000002,17.962,20.5,21.813000000000002,22.869,21.531,18.137999999999998,20.906999999999996,16.653,12.171,20.028,20.968000000000004,20.430999999999997,18.366,18.355999999999998,18.748,20.999000000000002,17.218,17.919,16.898
14.869000000000002,13.071,19.434,18.293,18.805999999999997,21.930999999999997,16.68,18.56,20.019000000000002,19.23,19.503,19.467,20.435,20.188,19.997,20.281,15.88,19.214000000000002,19.029,14.999,20.552,21.319000000000003,19.252,13.874,21.063000000000002,19.174,13.557,16.265,17.2,16.192999999999998,20.686,11.482999999999999,21.643,20.391,20.454,22.726,20.958000000000002,22.219,19.688,22.456999999999997,20.03,22.298000000000002,18.212,20.5,22.063000000000002,21.930999999999997,21.594,19.641,20.781999999999996,15.965,12.107999999999999,20.403,21.031,19.492,16.739,19.232,18.497,20.936999999999998,17.343,17.730999999999998,16.084
14.806,15.264000000000001,19.247,18.168,19.182000000000002,21.618000000000002,16.805999999999997,18.685,19.519000000000002,19.418,18.564,20.029,18.308,19.25,19.372,20.344,16.569000000000003,17.399,17.902,14.874,20.177,21.319000000000003,21.191999999999997,15.065999999999999,21.0,17.734,13.118,16.328,16.761,15.440999999999999,20.873,12.172,21.83,20.266,20.517,20.287,20.207,20.154,19.313,21.831999999999997,18.903,22.048000000000002,17.461,19.499000000000002,20.311,20.555,21.844,17.951,19.093,14.963,11.982999999999999,20.403,20.53,20.305999999999997,16.05,18.982,17.872,18.933,17.094,16.291,15.019
14.744000000000002,14.262,19.059,18.730999999999998,19.557000000000002,20.555,16.555,18.623,19.081,19.23,17.938,19.279,15.867,18.562,18.746,20.219,16.442999999999998,16.397000000000002,16.149,14.749,19.802,21.319000000000003,19.628,14.69,19.811,17.358,12.68,16.14,16.448,14.94,18.934,11.859000000000002,21.267,20.266,20.642,18.472,18.643,19.215,19.0,21.519000000000002,18.34,20.359,16.648,18.685,19.184,19.429000000000002,20.343,16.385,18.03,14.212,11.92,19.715,20.03,19.618,15.485999999999999,17.667,17.371,17.805999999999997,16.656,15.54,14.456
14.618,13.823,17.995,18.794,19.745,19.741,16.43,18.56,18.706,19.168,17.437,19.154,14.865,17.999000000000002,18.308,19.217,16.005,15.645,15.147,14.624,19.301,21.256,21.441999999999997,14.564,19.061,16.982,12.555,15.89,16.135,14.626,17.745,11.546,19.453,20.266,20.767,17.533,17.766,18.589000000000002,18.75,21.331,17.901,20.108,16.085,18.122,18.37,18.616,19.404,15.383,17.342,13.46,11.857999999999999,18.839000000000002,19.654,19.993,15.110999999999999,16.791,16.933,17.18,16.219,15.039000000000001,14.08
14.556,13.572000000000001,17.182000000000002,19.044,19.557000000000002,18.99,16.305,18.372,18.33,19.043,16.937,19.404,14.239,17.311,17.933,17.526,15.504000000000001,14.956,14.895999999999999,14.561,18.863,20.944000000000003,20.128,14.627,18.122,16.544,12.179,15.702,15.571,14.25,16.994,11.357999999999999,18.201,20.266,20.892,16.782,16.952,18.025,18.5,21.143,17.463,19.983,15.647,17.559,17.680999999999997,17.928,18.715,14.757,16.779,12.897,11.732000000000001,18.025,19.215999999999998,19.618,14.797,16.165,16.557000000000002,16.491,15.72,14.789000000000001,13.704
14.305,13.322000000000001,16.618,19.17,19.432000000000002,18.239,16.054000000000002,18.122,18.017,18.98,16.498,18.965999999999998,13.738,16.749000000000002,17.494,16.461,15.002,14.329,14.082,14.436,18.488,20.693,21.316999999999997,14.501,17.496,16.92,11.802999999999999,15.389000000000001,15.258,13.874,16.368,11.232000000000001,17.262,20.266,20.892,16.156,16.262999999999998,17.65,18.25,21.018,17.025,18.982,15.209000000000001,17.121,17.117,17.302,18.215,14.255999999999998,16.278,12.458,11.67,17.336,18.965999999999998,19.868,14.672,15.600999999999999,16.307000000000002,15.800999999999998,15.158,14.475,13.454
14.117,13.196,16.18,19.232,19.244,17.551,15.929,17.934,18.643,18.855,18.814,19.215999999999998,15.429,16.311,17.119,15.709000000000001,14.626,15.269,14.082,14.311,19.802,20.442999999999998,20.441,18.7,16.745,19.987000000000002,12.052999999999999,15.389000000000001,15.132,13.624,15.93,11.044,16.698,20.204,21.017,15.53,16.451,20.78,18.938,20.705,19.404,20.484,15.46,16.683,17.805999999999997,18.803,17.714000000000002,15.195,16.653,12.333,11.607000000000001,16.71,19.779,19.743,14.61,15.1,18.56,16.24,15.095999999999998,14.288,13.203
14.556,13.76,17.495,19.42,19.119,18.114,16.367,17.684,18.893,18.855,18.877,18.965999999999998,18.058,16.436,18.12,15.082,14.437999999999999,17.023,15.147,14.186,19.489,20.381,21.129,16.194000000000003,17.872,19.612000000000002,13.369000000000002,15.264000000000001,15.32,13.31,18.496,11.42,19.265,20.517,21.267,16.219,18.392,22.094,19.188,20.955,19.404,19.17,16.398,16.62,19.998,18.553,19.279,15.133,18.343,13.272,11.607000000000001,16.084,20.217,19.868,14.797,15.914000000000001,19.311,18.683,15.595,14.975999999999999,12.953
18.875999999999998,14.45,18.058,19.67,19.057000000000002,18.928,16.805999999999997,17.433,19.206,19.168,18.375999999999998,20.217,16.243,19.125,17.807000000000002,17.401,14.25,16.146,16.963,14.123,19.802,21.006,20.441,15.693,19.811,19.048,13.243,15.264000000000001,15.884,15.128,19.372,12.11,20.204,20.642,21.518,20.287,18.267,22.531999999999996,19.0,22.206999999999997,18.528,20.921999999999997,15.71,20.75,19.998,17.49,19.404,15.634,17.842,14.085999999999999,11.607000000000001,16.647000000000002,20.28,19.868,14.86,17.166,19.123,19.059,15.782,14.975999999999999,15.645999999999999
18.625999999999998,13.322000000000001,18.433,19.295,19.244,19.491,17.682000000000002,17.872,20.27,19.543,18.689,21.28,15.052999999999999,19.125,17.055999999999997,18.215,13.937000000000001,15.395,16.65,14.06,20.177,21.006,19.315,15.880999999999998,20.249000000000002,18.485,12.617,15.452,16.699,15.19,19.81,11.42,20.955,20.517,21.518,20.662,19.957,22.845,19.375,22.77,19.529,22.61,15.772,20.375,20.248,17.114,18.277,16.323,16.965999999999998,13.710999999999999,11.607000000000001,16.835,20.343,19.68,15.048,17.855,18.623,17.869,16.095,16.667,17.211
17.124000000000002,13.259,18.809,19.295,19.182000000000002,19.804000000000002,17.557000000000002,18.247,20.332,19.730999999999998,18.564,21.843000000000004,17.807000000000002,19.125,16.680999999999997,18.840999999999998,13.812000000000001,15.019,16.963,13.998,20.365,21.006,22.568,15.880999999999998,19.999000000000002,18.485,12.052999999999999,15.514000000000001,17.2,15.629000000000001,20.248,11.232000000000001,21.33,20.517,21.267,19.849,19.456,23.283,19.313,23.208000000000002,19.028,22.736,17.149,19.436,19.935,16.739,19.905,17.951,16.528,13.523,11.67,17.336,20.593000000000004,20.619,15.235999999999999,18.168,18.998,17.305,16.157,17.418,17.398
16.497,13.322000000000001,19.247,19.044,18.994,20.117,17.557000000000002,18.685,20.082,19.730999999999998,17.875999999999998,21.593000000000004,16.493,18.687,16.368,17.276,14.0,14.642999999999999,17.714000000000002,13.935,20.427,21.131,18.939,15.693,19.061,18.36,12.304,15.765,17.576,15.88,19.497,11.107000000000001,21.267,20.266,21.017,20.349,18.33,23.345,19.688,22.958000000000002,17.839000000000002,21.171999999999997,16.586,18.685,19.872,16.739,20.53,16.573,16.153,14.149000000000001,11.67,17.962,20.655,19.68,15.298,17.292,18.81,17.994,16.219,17.919,17.461
15.683,13.071,18.996,19.044,18.869,20.429000000000002,17.494,19.186,20.144000000000002,19.418,17.25,19.967,14.677,18.625,15.992,19.78,14.062000000000001,14.204,18.09,13.873,20.365,21.319000000000003,24.881,15.128,18.372,18.172,11.866,15.765,17.576,16.067,18.371,10.982000000000001,21.33,20.266,20.955,21.975,17.641,23.408,20.125999999999998,23.02,17.213,19.67,15.772,18.498,19.872,18.428,20.343,16.01,15.777000000000001,14.337,11.67,18.338,20.906,20.619,15.235999999999999,16.54,18.685,17.43,16.219,17.980999999999998,17.148
15.433,12.758,18.996,19.044,18.869,20.68,17.745,19.123,20.27,19.355,19.503,19.842,17.495,18.75,17.244,20.594,14.437999999999999,16.522000000000002,18.215,13.81,20.803,21.319000000000003,19.815,14.752,18.122,17.922,13.494000000000002,15.827,17.701,16.192999999999998,21.123,10.919,21.455,20.329,20.767,22.226,19.769000000000002,23.47,20.313,22.456999999999997,20.155,21.735,16.398,18.873,20.123,20.117,20.468,16.385,17.592,14.65,11.607000000000001,18.713,20.968000000000004,19.805,15.110999999999999,17.041,18.81,18.683,16.095,18.67,17.273
15.307,12.632,19.122,19.295,18.869,20.93,17.995,18.873,20.27,19.293,20.379,19.654,19.122,18.938,18.058,20.156,14.752,17.524,18.465999999999998,13.747,20.803,21.381,23.943,14.501,17.872,17.734,14.684000000000001,15.89,17.951,16.255,21.624000000000002,10.794,21.643,20.266,20.642,22.913,20.52,23.595,20.375999999999998,22.456999999999997,20.906,19.983,17.086,19.186,21.061999999999998,19.867,20.781,18.201,19.031,14.901,11.607000000000001,18.901,20.843000000000004,20.180999999999997,18.867,17.292,18.56,20.436,16.219,19.108,17.336
