bedroom_ID1,bedroom_ID2,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID6,bedroom_ID7,bedroom_ID9,bedroom_ID11,bedroom_ID12,bedroom_ID13,bedroom_ID14,bedroom_ID15,bedroom_ID16,bedroom_ID17,bedroom_ID18,bedroom_ID19,bedroom_ID20,bedroom_ID21,bedroom_ID22,bedroom_ID23,bedroom_ID24,bedroom_ID25,bedroom_ID26,bedroom_ID28,bedroom_ID29,bedroom_ID30,bedroom_ID31,bedroom_ID32,bedroom_ID33,bedroom_ID34,bedroom_ID35,bedroom_ID36,bedroom_ID37,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID41,bedroom_ID42,bedroom_ID43,living_room_ID1,living_room_ID2,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID7,living_room_ID9,living_room_ID11,living_room_ID12,living_room_ID13,living_room_ID14,living_room_ID15,living_room_ID16,living_room_ID17,living_room_ID18,living_room_ID19,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID23,living_room_ID24,living_room_ID25,living_room_ID26,living_room_ID27,living_room_ID28,living_room_ID29,living_room_ID30,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID35,living_room_ID36,living_room_ID37,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID41,living_room_ID42,living_room_ID43
16.987125000000002,18.196902439024388,18.872,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,20.128,18.67575877192982,23.952663461538464,16.91020564516129,18.135396153846155,20.649583673469383,16.68311196911197,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,17.88265,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,20.236,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,20.655,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,19.162580769230768,21.16481739130435,23.486980694980694,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,17.014096153846157,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.56,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,20.191,18.67575877192982,23.952663461538464,16.91020564516129,18.496,20.649583673469383,16.68311196911197,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.035,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,21.801,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,21.469,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,20.18,21.16481739130435,23.486980694980694,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,18.778,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.31,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,20.191,18.67575877192982,23.952663461538464,16.91020564516129,18.433,20.649583673469383,19.463,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.161,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,22.114,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,21.093,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,20.367,21.16481739130435,27.564,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,18.903,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.748,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,20.003,18.67575877192982,23.952663461538464,16.91020564516129,18.558,20.649583673469383,19.651,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.411,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,22.551,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,20.906,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,21.931,21.16481739130435,28.064,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,19.091,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.56,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,19.941,18.67575877192982,23.952663461538464,16.91020564516129,19.622,20.649583673469383,19.651,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.473,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,22.239,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,20.593,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,21.18,21.16481739130435,26.189,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,19.153,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.31,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,19.628,18.67575877192982,23.952663461538464,16.91020564516129,19.059,20.649583673469383,19.463,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.348,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,21.363,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,20.217,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,20.43,21.16481739130435,25.064,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,19.028,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.185,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,19.44,18.67575877192982,23.952663461538464,16.91020564516129,18.934,20.649583673469383,19.213,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.223,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,20.8,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,19.967,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,19.867,21.16481739130435,24.127,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,18.966,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,19.185,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,19.315,18.67575877192982,23.952663461538464,16.91020564516129,18.871,20.649583673469383,19.025,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.536,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,20.362,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,19.779,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,19.492,21.16481739130435,23.689,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,19.153,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,18.997,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,19.19,18.67575877192982,23.952663461538464,16.91020564516129,18.809,20.649583673469383,18.9,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.286,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,20.049,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,19.654,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,19.241,21.16481739130435,23.314,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,19.279,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
16.987125000000002,18.196902439024388,18.934,17.51182456140351,19.164022058823527,15.087013698630138,20.65865833333333,16.282647887323947,14.715137755102043,18.85880612244898,19.45491967871486,20.309722448979596,18.820556603773582,21.544833333333333,23.817691275167785,19.64096929824561,19.149644230769233,17.162082949308754,19.59156578947368,19.99439423076923,19.065,18.67575877192982,23.952663461538464,16.91020564516129,18.809,20.649583673469383,18.837,15.163940170940169,15.682092165898618,16.35471140939597,15.511273584905663,19.189186666666664,20.369567567567568,19.223,19.991176470588233,16.126779661016947,18.355065989847716,15.94591791044776,16.483249999999998,17.053653846153846,19.338514705882353,21.39986991869919,19.861,16.547662280701754,18.69746323529412,17.746054794520546,20.120299999999997,17.19618309859155,12.931285714285716,20.632066326530612,18.575690763052208,21.934979508196722,21.92155188679245,21.50879166666667,23.817691275167785,17.913995614035088,20.36725961538461,19.072677419354843,19.55859649122807,22.392769230769225,19.466,20.39645614035088,21.385153846153848,17.202104838709676,20.31130827067669,18.991,21.16481739130435,23.001,16.328341880341878,16.85978341013825,14.476328859060398,14.241464788732394,18.29068243243243,20.54815333333333,19.404,20.181722689075634,16.841957627118646,18.770913705583755,19.88515671641791,20.028583333333334,17.219692307692306
