bedroom_ID1,bedroom_ID2,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID6,bedroom_ID7,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID12,bedroom_ID13,bedroom_ID14,bedroom_ID15,bedroom_ID16,bedroom_ID17,bedroom_ID18,bedroom_ID19,bedroom_ID20,bedroom_ID21,bedroom_ID22,bedroom_ID23,bedroom_ID24,bedroom_ID25,bedroom_ID26,bedroom_ID28,bedroom_ID29,bedroom_ID30,bedroom_ID31,bedroom_ID32,bedroom_ID33,bedroom_ID34,bedroom_ID35,bedroom_ID36,bedroom_ID37,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID41,bedroom_ID42,bedroom_ID43,living_room_ID1,living_room_ID2,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID7,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID12,living_room_ID13,living_room_ID14,living_room_ID15,living_room_ID16,living_room_ID17,living_room_ID18,living_room_ID19,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID23,living_room_ID24,living_room_ID25,living_room_ID26,living_room_ID27,living_room_ID28,living_room_ID29,living_room_ID30,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID35,living_room_ID36,living_room_ID37,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID41,living_room_ID42,living_room_ID43
14.43,18.185,12.111,21.313,17.012,13.976,20.504,17.56,16.757,8.573,14.387,19.935,19.656,19.983,19.495,22.368,23.615,19.269,15.616,12.111,19.644,19.919,18.564,19.717,17.62,18.375,18.245,19.092,15.644,15.19,16.146,17.965,17.377,21.241,21.507,17.095,20.816,15.316,19.925,14.809,16.056,16.703,19.56,23.22,11.967,20.484,16.041,16.235,20.094,18.142,17.711,18.814,12.736,21.768,19.122,20.266,20.642,21.35,23.615,18.623,14.195,11.967,19.563,22.019,19.028,20.296,17.086,19.061,20.811,18.929,20.593,23.251,15.759,17.154,16.34,12.171,18.338,20.906,16.399,20.056,15.048,20.938,20.248,20.185,17.094
14.242,18.247,12.049,21.313,16.887,13.788,20.379,17.31,16.819,8.51,14.262,19.997,20.219,19.921,19.37,22.493,23.302,18.893,15.428,12.049,20.207,19.731,19.941,19.654,16.243,18.375,18.12,20.219,15.331,15.253,15.958,17.965,17.69,21.428,21.819,16.532,21.129,14.878,20.238,14.371,15.993,16.453,19.059,23.658,11.904,20.609,16.229,15.797,19.719,17.704,17.649,18.313,12.611,21.768,19.872,20.204,20.579,21.1,23.302,18.435,13.945,11.904,20.251,22.019,20.593,20.984,16.648,18.873,21.375,19.241,20.843,22.126,16.197,16.653,16.653,12.108,18.776,21.093,16.085,19.743,14.923,20.938,19.935,19.997,16.844
14.18,18.31,11.924,21.375,17.388,13.663,20.192,17.31,16.819,8.448,14.074,19.935,20.094,19.67,19.307,22.806,23.302,18.518,15.24,11.924,20.52,19.668,20.566,19.592,18.558,19.0,17.87,20.344,15.331,15.316,16.772,18.027,17.752,21.178,21.507,16.094,21.254,14.564,19.862,16.186,15.93,16.703,20.498,23.47,11.778,20.796,19.483,15.483,19.406,17.642,17.523,17.938,12.548,21.893,19.309,20.266,20.517,21.475,23.302,18.059,13.756,11.778,20.501,22.395,21.219,21.797,17.336,20.062,22.188,19.492,20.405,24.002,17.888,17.279,16.841,12.108,19.277,21.469,15.772,20.431,14.86,20.75,21.562,19.81,17.406
14.117,18.497,11.861,21.375,17.951,14.666,20.067,17.623,16.882,8.385,14.199,19.872,19.594,19.295,19.307,22.931,23.177,18.205,15.052,11.861,20.27,19.543,21.004,19.529,19.935,19.188,18.433,20.406,15.456,15.316,18.15,18.215,17.627,21.053,21.507,16.783,18.814,14.376,19.487,17.563,15.93,16.953,20.873,24.033,11.716,20.859,21.11,42.957,19.218,17.579,17.586,17.938,12.486,21.768,18.871,20.266,20.454,22.663,23.177,18.31,13.568,11.716,20.251,22.52,21.594,22.173,18.024,20.437,21.875,21.43,21.719,24.127,19.703,18.906,17.217,12.108,19.715,21.469,16.336,19.868,14.86,20.375,21.687,19.622,17.905
14.054,18.372,11.861,21.438,18.265,15.292,19.879,17.873,16.819,8.385,14.074,19.81,20.032,18.982,19.307,22.994,23.052,18.393,14.864,11.861,20.645,19.543,20.879,19.154,20.435,18.687,19.497,20.406,15.581,15.504,18.964,18.591,17.377,20.74,21.507,17.346,22.38,13.812,19.299,15.936,15.868,17.016,22.187,23.595,11.59,20.922,19.796,41.588,18.905,18.08,17.461,22.192,12.423,21.705,18.621,20.266,20.454,23.164,23.052,17.746,13.318,11.59,20.563,22.395,21.594,21.61,18.4,19.999,21.938,21.368,21.907,25.002,20.767,20.094,17.843,12.046,20.215,21.469,16.649,20.744,14.797,20.375,21.75,19.497,18.093
13.929,18.998,11.736,21.375,18.515,15.543,19.754,17.686,17.258,8.385,14.011,19.685,19.594,18.669,19.37,23.056,23.365,18.205,14.677,11.736,20.019,19.481,20.566,18.653,20.748,17.937,18.496,20.469,15.706,16.193,19.277,17.965,17.189,20.24,21.507,17.784,19.127,15.505,19.987,15.247,15.805,17.016,21.811,23.533,11.528,20.984,19.483,41.65,18.655,18.08,16.96,19.315,12.298,21.518,18.496,20.266,20.517,23.476,23.365,17.308,13.13,11.528,19.876,22.52,21.281,21.735,18.65,19.436,22.0,21.743,21.782,24.127,19.077,20.469,16.966,11.983,21.091,21.406,16.837,19.993,14.735,20.375,20.811,19.309,18.218
13.804,18.623,11.673,20.938,18.265,15.104,19.629,17.748,16.381,8.322,14.011,19.622,19.469,18.419,20.246,22.681,23.427,17.83,14.489,11.673,19.644,19.793,19.69,19.279,19.559,17.624,18.934,20.532,15.769,16.443,17.023,16.963,17.064,20.114,21.507,18.034,24.193,14.0,19.361,14.684,15.743,17.141,21.061,21.406,11.402,20.734,18.044,20.18,18.279,16.765,15.896,22.255,12.235,21.33,18.308,20.454,20.579,21.725,23.427,16.933,12.879,11.402,19.5,21.894,20.155,21.234,18.15,18.936,20.811,20.492,21.594,22.501,18.827,19.031,15.965,11.92,20.779,20.968,17.025,20.681,14.547,19.686,19.747,19.122,18.03
13.992,18.748,11.61,20.375,18.202,14.478,19.504,17.185,15.942,8.448,14.011,19.497,19.406,19.17,20.12,21.868,22.927,17.767,14.301,11.61,19.269,19.731,19.065,18.778,16.743,17.374,18.621,20.594,15.456,17.07,15.833,15.773,17.064,19.802,21.632,18.159,19.565,12.934,18.798,14.245,15.68,17.016,18.496,20.405,11.277,19.67,17.23,17.049,18.279,16.077,15.332,18.752,12.172,21.08,18.245,20.517,20.642,19.974,22.927,16.682,12.628,11.277,19.25,21.581,19.592,19.983,17.274,18.435,19.872,19.429,20.468,22.188,17.262,18.03,15.214,11.858,20.153,20.53,17.15,19.743,14.422,19.061,18.808,19.184,17.656
13.929,18.998,11.548,19.749,17.701,14.039,19.379,16.747,15.629,8.448,13.886,18.684,20.345,19.044,20.246,21.18,22.74,17.517,14.05,11.548,18.893,19.668,18.627,18.528,15.617,17.249,18.183,19.718,15.205,16.757,15.019,14.708,16.939,19.489,21.507,18.347,24.131,12.306,18.36,14.058,15.617,16.828,17.432,19.716,11.214,18.857,16.792,16.047,18.217,15.639,14.894,18.626,12.047,19.766,18.183,20.642,20.767,19.035,22.74,16.494,12.44,11.214,19.0,21.456,19.153,19.17,16.711,17.997,19.184,18.803,19.717,22.063,16.26,17.404,14.525,11.92,19.339,20.217,17.275,20.118,14.296,18.497,18.307,19.56,17.156
13.929,18.435,11.423,19.186,17.701,13.663,19.379,16.434,15.316,8.385,13.698,17.995,20.595,19.107,20.12,20.617,23.052,17.266,13.8,11.423,18.518,19.731,18.126,18.09,14.928,16.936,17.87,18.403,15.017,16.193,14.267,13.957,16.876,19.176,21.194,18.41,19.94,11.93,17.984,13.682,15.555,16.703,16.869,19.153,11.151,18.231,16.479,15.421,18.592,15.263,14.581,18.752,11.984,18.764,18.183,20.767,20.892,18.41,23.052,16.307,12.189,11.151,18.75,21.268,18.778,18.544,16.21,17.621,18.62,18.24,19.216,21.751,15.571,16.966,13.961,12.171,18.651,19.842,17.338,19.743,14.234,18.185,17.681,19.81,16.719
13.804,18.122,11.36,18.497,17.012,13.349,19.441,16.121,14.94,8.448,13.572,17.369,20.908,19.295,19.995,19.992,23.427,16.703,13.612,11.36,18.205,19.668,17.876,17.778,14.49,16.561,17.557,17.589,14.892,15.692,13.954,13.393,16.438,18.926,20.944,18.41,23.443,11.616,17.609,13.243,15.43,16.453,16.305,18.652,11.026,17.73,16.229,15.045,19.093,14.95,14.268,19.002,11.859,17.951,18.12,20.892,20.892,17.846,23.427,16.056,12.001,11.026,18.562,21.206,18.402,17.98,15.835,17.309,18.119,17.74,18.841,21.438,15.007,16.528,13.46,12.296,18.025,19.592,17.338,19.868,14.234,17.809,17.117,19.81,16.219
13.616,17.872,11.297,17.997,16.574,13.036,19.566,15.808,14.689,8.322,13.447,16.869,20.97,19.357,19.87,19.428,23.427,16.516,13.361,11.297,19.081,19.543,19.815,18.341,15.992,16.186,17.244,16.962,14.579,15.19,15.395,13.957,16.251,20.177,20.756,18.785,20.316,16.758,18.172,13.494,15.367,16.453,15.93,21.218,10.9,17.166,15.916,14.669,19.406,15.013,14.08,19.252,11.734,17.324,18.746,20.892,20.955,17.346,23.427,15.868,11.75,10.9,19.313,21.018,20.53,19.483,16.023,16.996,18.62,19.241,18.465,20.875,15.884,17.091,13.335,12.359,17.524,20.343,17.401,19.743,14.296,17.559,17.43,19.747,16.157
13.553,17.621,11.235,18.56,16.761,14.102,19.754,18.812,14.438,8.385,14.074,18.183,20.97,19.295,19.682,20.054,23.365,16.265,13.11,11.235,19.269,19.606,19.753,18.528,18.371,16.999,18.433,16.398,14.391,15.002,17.211,15.147,16.063,19.864,20.568,18.535,23.443,15.442,18.673,14.934,15.304,16.265,15.617,22.344,10.838,17.605,16.542,41.401,19.781,16.703,13.83,19.19,11.984,19.828,18.996,21.017,20.704,17.972,23.365,15.68,11.499,10.838,19.626,21.018,20.468,19.17,16.898,17.434,19.872,19.054,20.03,20.437,15.696,18.78,13.836,12.359,17.023,20.468,17.338,19.805,14.484,18.936,17.305,19.622,16.594
18.876,17.371,11.297,18.623,17.137,13.537,19.942,18.812,15.692,8.385,15.327,18.746,20.72,19.42,19.62,20.617,22.427,17.705,13.048,11.297,19.957,19.668,19.377,21.905,15.93,19.125,18.308,18.654,15.017,15.128,16.459,17.151,15.938,20.177,21.319,18.285,20.378,15.693,18.736,14.371,15.242,16.328,18.746,22.72,10.838,17.48,16.229,19.804,19.969,17.078,16.334,19.44,12.987,20.955,19.059,21.267,20.517,20.537,22.427,15.68,11.562,10.838,19.813,22.207,19.529,21.422,16.273,19.311,19.81,18.24,20.343,21.25,16.01,18.217,14.713,12.422,17.524,20.53,17.275,19.993,14.797,18.936,18.495,19.56,16.594
18.376,17.872,11.36,20.062,16.887,12.911,20.004,17.56,15.817,8.448,13.886,19.122,20.595,19.608,19.62,21.055,22.24,21.27,13.236,11.36,20.895,19.919,19.815,21.405,14.991,19.751,17.557,19.154,16.27,14.438,15.332,16.963,15.813,20.678,21.069,18.723,18.814,15.943,18.297,13.682,15.304,16.14,19.372,21.281,10.9,18.606,15.978,16.11,19.907,15.889,17.461,19.69,12.298,21.393,18.934,21.518,20.391,20.537,22.24,17.559,11.876,10.9,19.938,23.02,20.593,22.986,16.398,20.687,19.935,17.552,18.152,22.876,16.511,17.342,14.713,12.484,17.712,20.655,17.15,19.743,14.985,18.873,18.119,19.497,16.282
16.685,18.497,11.485,19.186,16.699,12.848,20.004,16.997,16.13,8.448,13.823,19.309,19.907,19.044,19.432,21.118,22.114,21.771,13.612,11.485,21.395,20.044,19.628,21.593,17.745,18.875,17.056,20.093,16.771,14.376,14.58,16.212,15.688,20.552,21.194,19.286,23.443,15.943,18.109,13.431,15.304,16.14,19.497,21.281,10.9,17.98,15.728,14.919,19.781,15.827,17.461,20.316,12.11,21.393,19.122,21.518,20.266,20.099,22.114,18.56,12.252,10.9,20.063,23.458,19.967,23.611,17.962,19.123,19.998,18.053,18.841,23.877,19.641,17.091,14.337,12.484,18.213,20.718,16.649,20.931,15.173,18.81,18.933,19.434,16.032
16.184,18.998,11.485,18.623,16.448,12.597,19.879,16.81,16.255,8.385,14.011,20.435,19.719,19.357,19.182,21.243,22.052,21.458,13.862,11.485,20.77,20.044,19.002,21.28,15.867,18.062,17.369,18.779,16.458,14.564,15.52,16.9,15.562,20.615,21.319,23.101,19.44,15.818,18.172,13.619,15.242,16.202,18.558,21.719,10.9,17.292,15.54,14.355,19.469,15.952,17.461,20.003,12.047,21.393,19.372,21.267,20.204,20.85,22.052,19.436,12.315,10.9,19.938,23.458,18.966,22.673,17.399,18.31,19.998,20.492,19.967,24.002,17.45,17.029,15.276,12.484,18.651,20.718,16.837,20.056,15.236,18.685,19.56,19.309,15.97
15.245,19.186,11.36,18.122,16.323,12.346,19.754,15.996,16.255,8.26,13.698,19.309,19.907,19.232,18.932,21.368,21.989,21.083,13.612,11.36,20.082,19.919,19.315,19.842,14.615,17.812,18.871,21.345,16.02,14.689,17.461,17.652,15.5,21.303,21.381,21.725,20.629,15.191,18.172,12.993,15.492,15.952,19.622,22.532,10.775,16.728,15.352,13.979,19.281,14.637,17.148,19.127,11.984,21.33,19.872,21.017,20.266,23.101,21.989,19.561,11.938,10.775,19.626,23.02,19.153,19.795,16.523,18.06,19.935,20.993,20.718,23.314,16.511,18.906,15.777,12.422,19.089,20.906,17.463,20.306,15.173,18.435,18.683,19.497,15.845
15.433,19.186,11.235,17.809,16.448,13.851,19.629,19.687,16.193,8.072,13.384,19.372,20.157,18.919,18.932,21.493,21.802,20.958,14.301,11.235,20.207,19.606,19.941,19.592,17.369,19.063,19.81,21.032,15.706,15.19,18.4,18.027,15.375,21.053,21.444,20.725,20.503,14.94,18.109,15.185,15.555,16.015,20.185,24.283,10.649,16.352,16.479,38.973,19.03,16.64,17.085,19.44,11.796,21.58,19.56,20.955,20.266,21.162,21.802,20.187,16.764,10.649,19.876,22.457,20.28,22.235,17.024,19.561,20.123,21.618,21.344,22.876,17.387,19.969,15.965,12.359,19.465,20.968,17.526,20.368,15.111,18.873,18.37,19.685,16.469
15.245,18.936,12.675,18.059,16.824,14.54,19.441,20.751,16.13,7.884,13.259,19.372,20.532,18.544,18.932,21.68,21.927,22.458,15.115,12.675,20.457,19.481,19.878,19.654,19.184,19.313,20.248,20.093,15.393,15.629,18.839,18.528,15.25,20.803,21.381,20.412,18.626,14.627,18.109,15.685,15.555,16.077,20.498,23.72,12.594,16.666,17.793,41.463,18.655,17.955,16.96,20.504,11.671,21.518,18.996,20.767,20.266,21.85,21.927,20.437,19.394,12.594,20.188,22.645,20.53,21.61,17.649,19.561,21.562,21.43,21.219,23.064,18.389,20.469,15.652,12.234,19.59,21.031,17.714,19.618,15.987,18.936,21.187,19.372,16.969
14.994,18.748,11.986,20.312,17.137,15.104,19.316,20.751,16.067,7.758,13.134,19.434,20.908,18.419,18.869,21.806,22.052,22.959,15.929,11.986,20.207,19.355,19.565,19.529,19.935,19.876,19.434,20.344,15.205,15.754,19.214,18.716,15.124,20.803,21.381,20.224,21.755,14.376,18.109,14.308,15.492,16.14,20.686,23.345,12.092,18.356,17.919,39.844,18.404,18.831,16.898,21.004,11.546,21.518,18.684,20.642,20.266,23.664,22.052,19.999,20.082,12.092,20.001,22.582,20.28,22.048,17.962,20.5,21.813,22.869,21.531,23.377,18.138,20.907,16.653,12.171,20.028,20.968,17.901,20.431,18.366,18.748,20.999,19.309,17.218
14.869,18.56,11.736,21.063,17.2,15.042,19.128,18.937,16.193,7.758,13.071,19.434,20.595,18.293,18.806,21.931,21.864,21.52,16.68,11.736,20.019,19.23,19.503,19.467,20.435,20.188,19.997,20.281,15.205,15.88,19.214,19.029,14.999,20.552,21.319,19.974,19.252,13.874,19.174,13.557,15.492,16.265,20.686,22.219,11.59,19.232,17.731,41.837,18.029,17.266,16.084,20.691,11.483,21.643,18.308,20.391,20.454,22.726,21.864,18.81,20.958,11.59,19.688,22.457,20.03,22.298,18.212,20.5,22.063,21.931,21.594,22.939,19.641,20.782,15.965,12.108,20.403,21.031,17.776,19.492,16.739,18.497,20.937,19.872,17.343
14.806,18.685,11.548,21.0,16.761,14.29,18.941,17.998,15.441,7.821,15.264,19.247,20.532,18.168,19.182,21.618,21.677,20.707,16.806,11.548,19.519,19.418,18.564,20.029,18.308,19.25,19.372,20.344,15.581,16.569,17.399,17.902,14.874,20.177,21.319,19.786,21.192,15.066,17.734,13.118,16.118,16.328,20.873,20.154,11.214,18.982,16.291,20.243,17.716,16.327,15.019,19.815,12.172,21.83,18.058,20.266,20.517,20.287,21.677,17.997,20.207,11.214,19.313,21.832,18.903,22.048,17.461,19.499,20.311,20.555,21.844,23.502,17.951,19.093,14.963,11.983,20.403,20.53,17.776,20.306,16.05,17.872,18.933,19.497,17.094
14.744,18.623,11.36,19.811,16.448,13.537,18.816,17.248,14.94,7.758,14.262,19.059,20.032,18.731,19.557,20.555,21.552,19.894,16.555,11.36,19.081,19.23,17.938,19.279,15.867,18.562,18.746,20.219,15.456,16.443,16.397,16.149,14.749,19.802,21.319,19.161,19.628,14.69,17.358,12.68,15.68,16.14,18.934,19.215,10.9,17.667,15.54,16.548,17.528,15.701,14.456,18.689,11.859,21.267,17.87,20.266,20.642,18.472,21.552,17.371,18.643,10.9,19.0,21.519,18.34,20.359,16.648,18.685,19.184,19.429,20.343,22.313,16.385,18.03,14.212,11.92,19.715,20.03,17.15,19.618,15.486,17.371,17.806,19.122,16.656
14.618,18.56,11.172,19.061,16.135,13.036,18.753,16.622,14.626,7.758,13.823,17.995,20.219,18.794,19.745,19.741,21.552,19.081,16.43,11.172,18.706,19.168,17.437,19.154,14.865,17.999,18.308,19.217,15.268,16.005,15.645,15.147,14.624,19.301,21.256,18.159,21.442,14.564,16.982,12.555,15.492,15.89,17.745,18.589,10.712,16.791,15.039,15.421,17.34,15.201,14.08,18.501,11.546,19.453,17.745,20.266,20.767,17.533,21.552,16.87,17.766,10.712,18.75,21.331,17.901,20.108,16.085,18.122,18.37,18.616,19.404,21.876,15.383,17.342,13.46,11.858,18.839,19.654,16.524,19.993,15.111,16.933,17.18,19.184,16.219
14.556,18.372,11.047,18.122,15.571,12.597,18.753,16.059,14.25,7.633,13.572,17.182,20.532,19.044,19.557,18.99,21.927,18.455,16.305,11.047,18.33,19.043,16.937,19.404,14.239,17.311,17.933,17.526,15.143,15.504,14.956,14.896,14.561,18.863,20.944,17.283,20.128,14.627,16.544,12.179,15.43,15.702,16.994,18.025,10.461,16.165,14.789,14.606,17.653,14.825,13.704,18.439,11.358,18.201,18.496,20.266,20.892,16.782,21.927,16.557,16.952,10.461,18.5,21.143,17.463,19.983,15.647,17.559,17.681,17.928,18.715,21.625,14.757,16.779,12.897,11.732,18.025,19.216,15.96,19.618,14.797,16.557,16.491,19.247,15.72
