ID1,ID11,ID12,ID14,ID15,ID16,ID19,ID2,ID21,ID22,ID23,ID24,ID25,ID26,ID28,ID29,ID31,ID32,ID33,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID41,ID43,ID5,ID9,ID1,ID11,ID12,ID14,ID15,ID16,ID19,ID2,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID31,ID32,ID33,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID41,ID43,ID5,ID9
16.31,14.888,18.996,20.046,19.557000000000002,22.055999999999997,18.934,17.559,19.707,19.418,19.252,18.904,23.686999999999998,19.313,17.745,20.219,14.94,15.582,15.773,15.625,19.051,21.131,21.316999999999997,15.254000000000001,19.561,16.857,13.995,15.827,17.826,15.065,20.248,11.859000000000002,21.518,21.955,22.518,20.224,19.707,19.09,19.25,21.581,19.529,20.296,21.089000000000002,18.936,20.123,19.742,21.281,16.698,16.653,12.834000000000001,11.92,19.652,20.03,20.994,15.298,16.227,17.183,19.81,15.845,17.23,15.27
16.122,14.387,18.684,20.296,19.62,20.805,18.558,17.746,19.269000000000002,19.355,18.375999999999998,18.590999999999998,22.499000000000002,18.25,17.182000000000002,20.281,15.128,14.455,14.770999999999999,15.625,18.613,21.006,19.127,14.94,18.435,16.480999999999998,13.494000000000002,15.389000000000001,17.387999999999998,14.564,18.558,11.671,21.33,22.081,22.456,18.597,18.643,18.151,18.938,21.331,18.715,19.67,20.088,17.809,18.871,17.99,19.905,15.446,15.84,12.02,11.795,18.651,19.529,20.243,14.985,15.163,16.682000000000002,18.37,15.345,16.291,14.644
15.934000000000001,14.074000000000002,17.495,20.546,19.495,19.929000000000002,18.183,17.746,18.831,19.293,17.75,18.465999999999998,21.874000000000002,17.437,16.805999999999997,18.779,15.378,13.765999999999998,14.082,15.75,18.175,20.944000000000003,20.003,14.752,17.621,16.105999999999998,13.181,15.139000000000001,17.012,14.187999999999999,17.62,11.546,19.39,22.206,22.456,17.533,17.766,17.524,18.625,21.143,18.089000000000002,19.608,19.4,16.996,18.119,17.052,18.965999999999998,14.505999999999998,15.277000000000001,11.517999999999999,11.732000000000001,17.712,19.090999999999998,19.993,14.797,14.472999999999999,16.307000000000002,17.555999999999997,14.909,15.665,14.205
15.870999999999999,13.886,16.744,20.671,19.307000000000002,19.116,17.807000000000002,17.183,18.393,19.23,17.187,18.590999999999998,21.374000000000002,16.686,16.493,17.213,15.253,13.013,13.517999999999999,16.063,17.736,20.568,20.378,14.69,16.87,15.792,12.68,14.825999999999999,16.511,13.812000000000001,16.869,11.357999999999999,18.012999999999998,22.268,22.706,16.782,16.952,16.96,18.375,20.955,17.588,19.483,18.9,16.37,17.493,16.301,18.215,13.942,14.839,10.955,11.67,16.898,18.653,20.243,14.672,13.91,15.994000000000002,16.741,14.409,15.164000000000001,13.83
15.495,13.635,16.118,20.609,19.119,18.49,17.369,16.745,18.08,19.105,16.749000000000002,18.778,20.936,16.06,16.117,16.148,14.752,12.449000000000002,12.954,16.313,17.298,20.317999999999998,18.939,14.627,16.180999999999997,15.542,12.241,14.450999999999999,16.135,13.498,16.305,11.17,17.137,22.331,22.831,16.094,16.2,16.522000000000002,18.125,20.768,17.15,19.608,18.337,15.744000000000002,16.866,15.612,17.651,13.440999999999999,14.401,10.515999999999998,11.607000000000001,16.146,18.277,19.367,14.547,13.470999999999998,15.994000000000002,15.927,13.972000000000001,14.789000000000001,13.515999999999998
15.245,13.447000000000001,16.118,20.734,18.994,17.739,17.180999999999997,16.494,18.393,19.043,19.002,18.840999999999998,22.499000000000002,15.435,15.804,15.395999999999999,14.0,13.765999999999998,13.33,16.500999999999998,18.988,20.13,21.129,18.7,15.555,17.17,12.429,14.513,15.822000000000001,13.122,15.867,11.044,17.074,22.456,22.206,15.468,16.387999999999998,19.904,18.688,20.642,19.654,19.42,18.712,15.18,17.618,17.427,17.088,14.193,15.027000000000001,10.579,11.544,15.52,19.215999999999998,20.430999999999997,14.61,13.032,16.180999999999997,16.24,13.972000000000001,14.475,13.140999999999998
17.311,13.384,17.119,20.734,18.805999999999997,18.302,17.745,16.180999999999997,18.768,18.917,19.19,19.904,24.875,16.436,16.869,14.832,14.187999999999999,15.958,14.520999999999999,16.438,18.675,19.942999999999998,19.377,16.382,16.745,17.671,13.744000000000002,14.388,15.947000000000001,12.683,17.995,10.856,19.515,22.706,22.831,16.657,18.079,21.469,18.938,21.143,20.092,19.733,19.838,15.994000000000002,19.685,17.928,18.965999999999998,14.068,16.215,11.392999999999999,11.482000000000001,14.956,19.279,19.805,14.86,14.222999999999999,18.435,18.119,14.595999999999998,15.352,12.765
32.125,15.013,17.995,21.109,18.932000000000002,19.366,17.807000000000002,15.931,19.707,19.168,18.689,22.406,25.25,20.939,16.305,17.025,13.812000000000001,14.767999999999999,15.585,16.375999999999998,19.176,20.693,21.191999999999997,16.257,18.435,18.109,13.995,14.513,16.386,14.376,17.62,11.984000000000002,20.391,22.518,22.206,19.473,16.952,19.09,19.125,22.27,19.340999999999998,21.796999999999997,21.089000000000002,19.812,20.686,16.926,19.215999999999998,14.694,15.527000000000001,12.02,11.544,15.582,19.717,20.555999999999997,15.048,15.600999999999999,18.31,19.434,14.659,14.914000000000001,15.332
20.441,13.572000000000001,18.058,20.671,19.244,20.054000000000002,17.807000000000002,16.807000000000002,20.706999999999997,19.480999999999998,18.939,22.531,25.936999999999998,19.438,15.742,17.965,13.561,13.828,14.834000000000001,16.250999999999998,19.489,20.067999999999998,19.878,16.382,17.12,17.233,14.620999999999999,14.263,16.26,14.94,17.494,11.546,20.704,22.706,21.643,19.785999999999998,17.39,17.963,19.25,23.083000000000002,20.092,23.548000000000002,23.776999999999997,18.998,21.186999999999998,16.238,19.467,16.636,14.714,11.517999999999999,11.607000000000001,15.708,19.779,20.744,15.298,14.724,17.809,20.561,14.284,14.850999999999999,17.836
19.189,13.384,18.684,20.484,19.244,20.429000000000002,17.995,17.559,20.77,19.668,18.752,22.156,25.5,19.125,15.366,18.654,13.686,13.515,14.019,16.188,19.677,20.381,18.625999999999998,16.445,16.432000000000002,16.857,15.372,14.2,16.198,15.315999999999999,17.119,11.295,21.142,22.581,21.017,19.910999999999998,17.516,17.462,19.25,23.396,18.903,22.798000000000002,22.464000000000002,18.122,21.375,15.737,20.468,19.265,14.463,11.08,11.67,16.084,19.842,20.180999999999997,15.485999999999999,14.16,17.809,22.125,13.972000000000001,14.850999999999999,17.962
