ID1,ID10,ID11,ID15,ID19,ID2,ID20,ID21,ID22,ID24,ID25,ID28,ID29,ID31,ID32,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID43,ID5,ID8,ID9,ID1,ID10,ID11,ID15,ID19,ID2,ID20,ID21,ID22,ID24,ID25,ID28,ID29,ID31,ID32,ID34,ID35,ID36,ID38,ID39,ID4,ID40,ID43,ID5,ID8,ID9
16.31,10.133,15.64,20.621,19.434,18.464000000000002,13.543,19.641,20.031810909091163,19.779,20.498,17.369,21.243000000000002,14.312999999999999,19.903,18.19,20.03788250157947,22.756999999999998,18.125,13.686,19.436,17.483,16.828,19.016,18.267,14.043,21.249000000000002,17.53,13.488,21.142,22.335,20.437,15.154000000000002,18.813,22.471999999999998,20.968000000000004,19.838,19.679000000000002,19.992,18.468,18.969,19.59,19.842,18.929000000000002,19.305,19.492,20.108,17.968,17.656,20.234,16.524,15.754000000000001
16.372,10.071,15.452,20.433,19.309,18.151,13.418,19.515,20.031810909091163,19.090999999999998,19.935,17.182000000000002,19.992,17.07,19.089000000000002,18.44,20.03788250157947,22.131999999999998,17.374000000000002,13.812000000000001,18.56,17.922,17.141,19.141,17.829,15.045,19.747,17.592,13.3,19.891,20.958000000000002,19.812,15.154000000000002,18.5,22.346,20.468,19.4,19.054000000000002,19.116,17.905,18.406,18.776,19.842,18.867,18.554000000000002,18.929000000000002,18.480999999999998,17.656,17.343,18.982,16.148,15.378
16.435,10.008,15.264000000000001,20.058,19.121,17.963,13.355,19.453,20.031810909091163,18.528,19.497,16.994,19.116,16.13,18.463,18.816,20.03788250157947,21.631999999999998,16.748,12.808,17.872,16.982,16.953,19.141,17.454,14.606,19.059,17.717,13.112,19.265,20.145,19.374000000000002,15.154000000000002,18.187,22.284000000000002,20.092,19.025,18.491,18.366,17.404,17.968,18.15,19.717,18.929000000000002,17.928,18.867,17.605,17.343,17.094,18.357,15.897,15.065
16.247,10.071,15.075999999999999,20.183,18.934,17.775,13.292,19.39,20.031810909091163,18.028,19.122,16.743,18.366,15.504000000000001,17.9,18.753,20.03788250157947,21.381,16.247,12.306,17.371,16.669,16.891,19.329,17.078,14.481,18.558,17.843,12.987,19.328,19.456,18.936,15.154000000000002,17.937,22.159000000000002,19.717,18.65,17.99,17.803,17.029,17.467,17.587,19.654,19.117,17.365,18.929000000000002,16.979,17.094,16.781,17.980999999999998,15.584000000000001,14.814
16.122,10.071,14.950999999999999,20.246,18.746,17.587,13.23,19.327,20.031810909091163,18.715999999999998,22.436999999999998,16.743,17.803,15.128,17.461,18.691,20.03788250157947,21.194000000000003,15.809000000000001,11.804,16.807000000000002,16.419,16.703,18.953,16.703,14.356,18.12,18.093,12.862,20.517,18.893,18.56,15.092,17.687,22.034000000000002,21.906999999999996,19.025,17.552,19.054000000000002,16.840999999999998,17.154,17.148,19.467,19.305,16.926,19.117,16.477999999999998,16.781,16.656,17.605999999999998,15.395999999999999,14.564
15.934000000000001,10.071,16.955,20.183,18.496,18.025,13.23,19.14,20.031810909091163,19.529,24.686999999999998,17.432000000000002,19.054000000000002,14.877,17.399,18.628,20.03788250157947,21.069000000000003,19.064,11.365,21.188000000000002,16.355999999999998,16.515,18.452,16.39,14.231,17.87,18.281,13.675999999999998,21.58,24.023000000000003,20.938000000000002,15.029000000000002,20.188,22.159000000000002,22.031999999999996,19.525,18.053,20.367,18.718,17.843,17.649,19.340999999999998,19.492,17.49,19.305,16.039,16.656,17.468,17.293,15.395999999999999,14.376
16.873,9.945,16.642,20.246,18.37,18.088,13.167,19.14,20.031810909091163,19.779,25.313000000000002,16.930999999999997,20.367,15.128,19.777,18.566,20.03788250157947,23.445,19.064,11.050999999999998,22.814,16.732,16.453,17.951,16.39,14.106,20.185,18.594,14.177,22.894000000000002,23.836,21.375,15.029000000000002,21.375999999999998,22.846999999999998,20.843000000000004,19.838,19.429000000000002,18.24,18.28,18.281,17.9,19.340999999999998,21.057,18.303,19.492,19.733,17.468,17.468,18.044,17.213,14.187999999999999
18.814,9.82,15.515,20.371,18.683,18.965,13.167,19.515,20.031810909091163,21.28,25.0,16.743,18.24,16.255,18.839000000000002,18.378,20.03788250157947,23.508000000000003,19.252,17.76,19.874000000000002,18.548,16.828,17.576,17.829,13.918,18.996,18.781,13.488,22.769000000000002,20.458,22.000999999999998,15.029000000000002,20.250999999999998,23.785,21.344,19.901,18.616,18.053,17.529,18.468,18.338,19.279,23.183000000000003,19.242,21.057,21.109,17.468,17.218,17.730999999999998,16.712,18.635
18.689,10.008,15.327,20.433,18.934,18.965,13.167,19.515,20.031810909091163,20.905,25.061999999999998,16.680999999999997,18.053,15.565999999999999,17.962,18.253,20.03788250157947,23.07,19.252,14.878,18.623,17.483,17.203,18.014,18.017,13.855,18.809,19.032,13.238,22.518,19.957,21.438000000000002,15.029000000000002,20.000999999999998,23.785,23.095,20.026,18.178,21.055,17.029,18.719,18.839000000000002,19.467,22.995,19.93,23.183000000000003,19.107,17.218,16.969,19.733,16.085,19.011
17.437,10.133,15.452,20.558000000000003,18.934,19.215,13.606,19.641,20.031810909091163,21.218000000000004,24.75,16.618,21.055,15.440999999999999,17.524,18.065,20.03788250157947,22.881999999999998,18.0,15.190999999999999,18.122,17.045,16.703,17.951,17.829,13.73,18.308,19.219,13.05,22.581,20.458,21.500999999999998,15.029000000000002,21.689,24.598000000000003,22.344,20.026,18.366,21.430999999999997,17.029,18.906,19.402,19.529,22.245,19.618,22.995,18.230999999999998,16.969,16.781,21.046999999999997,16.398,18.698
