bedroom_ID1,bedroom_ID2,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID6,bedroom_ID7,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID12,bedroom_ID13,bedroom_ID14,bedroom_ID15,bedroom_ID16,bedroom_ID17,bedroom_ID18,bedroom_ID19,bedroom_ID20,bedroom_ID21,bedroom_ID22,bedroom_ID23,bedroom_ID24,bedroom_ID25,bedroom_ID26,bedroom_ID28,bedroom_ID29,bedroom_ID30,bedroom_ID31,bedroom_ID32,bedroom_ID33,bedroom_ID34,bedroom_ID35,bedroom_ID36,bedroom_ID37,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID41,bedroom_ID42,bedroom_ID43,living_room_ID1,living_room_ID2,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID7,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID12,living_room_ID13,living_room_ID14,living_room_ID15,living_room_ID16,living_room_ID17,living_room_ID18,living_room_ID19,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID23,living_room_ID24,living_room_ID25,living_room_ID26,living_room_ID27,living_room_ID28,living_room_ID29,living_room_ID30,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID35,living_room_ID36,living_room_ID37,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID41,living_room_ID42,living_room_ID43
14.117,18.31,18.559,17.684,19.392,14.102,19.879,19.124,17.258,7.821,14.638,19.872,19.156,20.984,20.246,23.556,23.49,25.146,19.184,18.559,19.769,20.294,20.629,18.778,25.25,19.625,19.622,20.594,15.894,14.626,20.278,20.03,16.939,20.803,21.256,18.222,19.565,17.009,18.047,16.186,15.93,18.079,19.372,23.345,21.425,16.415,20.797,14.982,19.469,17.454,17.649,18.877,12.862,21.518,17.494,21.58,21.955,24.727,23.49,19.937,22.522,21.425,19.626,22.52,20.655,20.734,21.777,19.249,22.876,21.055,21.469,25.064,18.264,20.657,15.777,12.986,20.591,21.219,16.649,20.306,18.491,19.874,22.125,18.371,18.342
14.806,18.56,18.371,17.246,19.329,13.851,19.817,18.624,16.882,7.884,14.45,19.997,18.655,21.234,20.246,23.556,23.49,24.459,19.121,18.371,19.581,20.294,19.878,18.778,24.625,19.188,18.809,20.907,16.02,15.566,18.776,18.841,16.751,20.615,21.319,18.159,19.44,17.698,17.295,15.873,15.993,18.267,19.059,21.343,20.424,16.102,19.233,17.551,19.469,16.891,16.647,18.439,12.736,21.455,17.494,21.518,22.081,22.851,23.49,19.561,21.334,20.424,19.375,22.457,19.967,20.609,21.276,18.623,21.938,20.055,21.406,25.189,17.575,19.406,15.339,12.986,20.841,20.843,16.774,20.243,17.99,19.123,21.187,18.308,18.155
14.368,18.748,18.246,17.12,19.266,13.726,19.817,18.249,16.631,7.946,14.7,19.935,18.843,21.485,20.183,22.931,23.678,23.959,19.059,18.246,19.331,20.357,19.44,18.591,23.625,18.687,18.558,21.032,16.02,16.005,17.962,17.84,16.814,20.49,21.194,17.846,19.127,16.758,17.17,15.685,15.993,18.267,18.245,20.467,19.798,15.977,18.419,16.047,19.531,16.578,16.209,18.439,12.674,21.393,17.87,21.518,22.143,21.538,23.678,19.248,20.52,19.798,19.188,22.52,19.592,20.296,20.589,18.122,21.062,19.367,19.967,23.564,16.448,18.593,14.901,13.048,20.341,20.593,16.461,19.805,17.552,18.873,20.311,18.371,17.968
14.305,19.123,18.184,17.058,19.016,13.6,19.817,18.061,16.443,8.072,14.763,19.497,19.093,21.86,20.058,22.431,23.678,23.459,19.059,18.184,19.144,20.294,19.127,18.341,23.375,18.312,18.371,20.532,15.832,16.13,17.461,17.401,16.939,20.24,21.131,17.534,19.064,16.257,17.108,15.748,16.118,18.204,17.807,19.904,19.36,15.789,17.981,15.671,19.719,16.327,15.896,18.376,12.674,20.454,18.371,21.58,22.143,20.912,23.678,18.998,20.145,19.36,19.063,22.332,19.341,19.921,20.151,17.747,20.561,18.929,19.154,22.626,15.759,18.155,14.587,13.111,19.777,20.405,16.211,19.555,17.302,18.685,19.935,18.684,17.78
14.368,18.56,17.996,16.995,18.891,13.6,20.004,17.873,16.318,8.134,14.7,19.122,19.03,21.485,19.933,22.056,24.053,23.021,18.996,17.996,18.956,20.357,18.877,18.153,23.125,18.062,18.245,19.593,15.581,16.13,17.086,17.026,17.189,20.052,20.881,17.221,18.877,16.069,17.045,15.56,16.306,18.142,17.557,19.466,18.984,15.664,17.731,15.546,19.969,16.202,15.646,18.877,12.611,19.828,18.746,21.58,22.143,20.412,24.053,18.81,19.707,18.984,18.938,22.332,19.091,19.545,19.838,17.496,20.123,18.553,18.653,21.876,15.383,17.78,14.337,13.111,19.277,20.28,16.023,19.305,17.177,18.56,19.497,19.122,17.593
14.242,18.247,17.808,17.12,18.828,13.537,20.254,17.623,16.13,8.26,14.638,18.871,19.343,21.36,19.808,21.68,24.24,22.458,18.934,17.808,18.893,20.357,18.689,17.903,22.999,17.874,18.058,19.029,15.456,16.005,16.71,16.713,17.565,19.864,20.756,16.908,22.568,15.943,16.92,15.435,16.431,18.079,17.307,19.153,18.734,15.601,17.543,15.483,20.345,16.014,15.458,19.377,12.611,19.328,18.934,21.705,22.206,20.036,24.24,18.623,19.394,18.734,18.813,22.457,18.903,19.232,19.525,17.246,19.81,18.24,18.277,21.5,15.07,17.529,14.149,13.174,18.839,20.092,15.835,20.431,17.177,18.372,19.059,19.309,17.468
14.117,18.059,18.747,16.933,18.703,13.537,20.567,17.435,16.067,8.26,14.512,18.558,19.531,21.672,19.62,21.368,24.24,22.458,18.934,18.747,19.519,20.357,20.629,18.403,25.062,17.624,17.933,18.654,15.268,15.629,17.712,17.401,17.877,20.803,20.568,16.657,20.566,18.888,18.798,16.499,16.556,18.142,17.056,22.032,20.925,15.538,17.418,15.358,20.657,15.889,15.332,19.628,12.611,18.952,19.122,21.83,22.018,19.724,24.24,18.497,19.582,20.925,19.25,22.207,20.718,19.983,19.901,16.996,19.872,20.055,17.964,21.125,15.884,18.092,14.4,13.236,18.526,20.593,15.647,20.306,17.239,18.748,19.622,19.434,17.718
13.678,17.872,18.872,18.247,19.016,15.167,20.88,17.31,16.005,8.761,15.702,19.685,19.907,21.547,19.495,22.493,24.178,22.083,19.497,18.872,19.456,20.357,20.504,18.528,27.187,17.749,19.747,18.403,15.205,15.754,19.715,18.904,17.94,20.74,20.506,16.783,19.628,19.013,17.546,17.563,16.619,18.267,19.059,22.907,22.551,16.415,18.544,16.987,20.908,15.889,15.207,19.753,13.112,21.142,19.059,21.893,22.018,21.35,24.178,18.685,20.708,22.551,19.313,22.332,20.468,19.67,20.901,17.121,19.998,20.367,19.842,22.063,15.759,20.031,15.84,13.299,18.275,20.655,15.96,20.118,17.49,18.748,21.625,19.497,18.155
14.681,17.684,18.434,19.248,18.578,15.042,21.067,17.435,16.381,8.51,16.767,19.747,20.094,21.86,19.682,23.181,24.115,21.645,19.497,18.434,19.581,20.419,19.628,18.591,27.5,18.562,19.434,20.156,15.331,16.005,18.901,19.842,17.877,20.24,20.819,18.347,19.002,19.138,17.108,17.626,16.744,18.204,18.684,22.72,21.113,17.292,17.856,16.235,21.221,15.639,17.273,19.503,14.052,21.58,19.122,22.143,22.268,22.601,24.115,18.873,20.207,21.113,19.313,22.207,19.717,19.795,21.151,17.872,20.06,19.929,19.779,22.939,17.262,19.468,16.278,13.424,18.964,20.718,16.712,19.805,17.678,18.685,20.561,19.497,18.28
14.744,18.435,18.121,17.809,18.327,14.478,21.192,17.31,17.383,8.573,15.327,19.935,19.719,21.61,19.62,23.369,23.865,21.395,19.121,18.121,19.581,20.607,19.377,18.966,27.187,18.625,18.996,20.406,15.957,16.005,18.213,19.467,17.815,20.114,20.568,19.161,18.751,19.326,17.609,16.749,16.807,18.329,18.934,22.407,20.299,17.229,17.543,15.985,21.533,15.514,19.526,18.814,13.551,21.58,19.122,22.331,21.955,22.538,23.865,18.935,20.27,20.299,19.188,22.77,19.779,20.296,21.714,17.934,20.311,19.492,19.216,24.064,18.577,18.718,16.027,13.55,19.214,20.718,17.087,19.555,17.803,19.248,21.312,19.56,18.28
15.808,18.81,18.121,17.496,18.39,14.603,21.255,17.686,17.821,8.824,15.201,20.248,19.594,21.61,19.682,23.431,23.678,21.771,19.559,18.121,21.208,20.857,20.066,20.405,26.25,18.625,18.809,20.532,16.834,16.255,17.962,18.966,17.815,19.927,20.506,20.099,18.689,19.514,17.734,16.875,16.932,18.455,19.059,23.095,19.798,17.166,17.856,15.922,21.533,15.889,19.589,20.003,13.488,21.393,19.184,22.206,21.955,22.788,23.678,18.873,21.334,19.798,19.563,23.771,20.405,22.861,22.152,17.934,20.373,19.804,19.967,25.439,20.266,18.405,15.84,13.612,18.964,20.781,17.526,19.618,17.99,19.624,21.187,19.56,18.28
15.37,18.56,18.058,17.308,18.327,14.478,21.255,17.56,18.134,8.887,15.201,20.373,19.594,21.61,19.557,22.931,23.49,21.333,19.497,18.058,20.019,20.857,19.565,19.779,25.813,18.375,18.746,20.845,16.708,16.569,17.649,18.466,17.752,19.927,20.443,25.477,18.564,19.389,17.671,16.749,16.994,18.392,18.621,21.469,19.423,17.166,17.731,15.797,21.471,16.515,19.776,19.252,13.488,21.267,19.122,22.018,22.018,22.851,23.49,18.372,20.145,19.423,19.313,23.333,19.717,20.609,21.777,17.747,20.185,19.617,20.343,24.752,18.264,18.092,16.027,13.612,18.713,20.718,18.152,19.555,18.053,19.186,21.187,19.56,18.28
14.994,19.374,17.933,17.433,18.077,14.415,21.13,17.31,18.134,8.949,14.951,20.185,19.531,21.422,19.432,22.744,23.427,21.02,19.372,17.933,19.894,20.794,19.19,19.467,26.062,19.0,18.621,20.719,16.646,16.819,17.336,18.278,17.627,20.552,20.381,21.35,18.438,19.013,17.609,16.436,16.994,18.204,18.183,20.342,19.235,16.916,17.418,15.671,21.346,16.014,19.151,18.814,13.488,21.142,19.247,21.83,21.893,22.538,23.427,18.31,19.582,19.235,19.5,23.145,19.654,20.546,21.777,18.435,21.437,19.241,20.343,25.689,17.638,17.842,16.027,13.675,18.463,20.781,18.34,19.367,18.053,19.061,21.437,19.497,18.093
14.931,19.749,18.934,17.433,18.327,15.48,21.067,18.561,18.072,8.949,14.825,20.185,19.469,21.234,19.307,22.744,23.427,20.77,19.497,18.934,20.207,20.732,20.566,21.843,25.688,19.438,18.558,19.718,16.395,16.757,17.774,19.53,17.627,21.303,20.318,20.537,20.503,18.763,17.421,18.627,17.057,18.392,19.872,22.97,21.113,16.791,19.045,15.734,21.221,16.453,19.025,19.002,13.613,21.142,19.935,21.705,21.705,22.913,23.427,18.81,20.333,21.113,19.813,23.333,21.031,20.609,22.027,18.748,21.375,19.804,20.343,24.752,17.512,17.967,16.528,13.675,18.275,20.968,18.527,20.494,18.241,19.749,22.876,19.56,18.717
14.806,18.998,18.997,17.559,18.891,16.482,20.942,20.5,18.009,9.075,14.825,20.185,20.282,21.172,19.244,22.619,24.053,20.645,19.872,18.997,20.457,20.794,20.691,20.405,25.625,19.313,18.433,21.032,16.145,16.819,20.028,20.593,17.44,21.241,20.256,20.224,20.003,18.575,17.358,19.878,17.37,18.705,19.372,23.47,22.551,17.104,20.484,15.671,21.033,18.393,18.9,20.504,13.363,21.08,19.497,21.643,21.58,24.039,24.053,18.497,22.022,22.551,20.001,23.458,20.968,20.484,21.964,18.623,21.062,20.492,21.093,24.502,17.325,20.156,17.154,13.675,18.463,21.531,18.653,20.306,19.242,20.562,22.063,20.123,18.904
14.681,18.56,19.372,18.122,19.141,17.046,20.88,20.188,17.946,9.137,14.888,20.185,19.719,21.047,19.307,22.619,24.178,20.77,20.31,19.372,20.395,20.794,20.816,19.904,25.313,19.5,18.621,21.157,16.207,16.882,20.591,21.219,18.19,20.99,20.256,20.224,19.315,18.387,17.358,18.815,17.495,18.83,19.184,23.72,23.239,17.48,20.609,15.734,21.033,18.768,18.963,19.628,13.551,21.08,19.247,21.58,21.58,23.226,24.178,18.247,22.773,23.239,19.938,23.145,21.219,20.296,22.089,19.061,21.312,21.993,21.656,26.064,17.262,20.844,17.968,13.738,19.339,21.344,18.84,19.93,18.992,20.437,21.813,20.31,19.029
14.744,18.748,19.185,18.31,19.454,17.485,20.88,19.625,18.134,9.075,16.579,19.935,20.094,20.984,19.557,22.556,24.553,20.645,20.435,19.185,20.457,20.92,20.754,20.154,25.375,19.063,19.935,20.719,16.395,16.694,20.716,21.719,18.128,20.99,20.193,20.412,18.939,19.827,18.109,18.001,17.495,19.143,19.685,23.158,21.988,17.417,20.672,15.859,20.97,18.142,18.024,19.878,14.303,20.829,19.122,21.58,21.518,24.414,24.553,18.184,23.085,21.988,19.876,23.396,20.843,20.484,22.214,18.873,22.313,21.43,21.782,26.002,17.825,21.032,18.406,13.8,20.466,21.344,19.153,19.68,18.616,19.999,21.687,20.123,19.217
14.744,19.061,18.934,18.122,19.392,17.171,20.817,19.25,17.696,9.325,16.642,20.123,19.781,20.922,19.808,22.619,24.303,20.582,20.31,18.934,20.207,20.982,20.128,19.842,24.312,18.875,19.309,20.907,16.771,17.132,19.527,21.031,18.003,20.865,20.256,20.224,18.751,18.449,17.609,17.563,17.745,19.268,19.747,21.531,20.925,17.292,19.358,17.049,20.908,17.642,17.273,19.127,14.303,21.017,19.059,21.58,21.518,23.101,24.303,18.122,22.022,20.925,19.626,23.02,20.28,20.546,21.589,18.435,22.438,20.555,21.594,25.064,18.138,19.969,17.655,13.863,20.966,20.968,19.091,19.555,18.429,19.624,21.5,20.123,19.092
14.931,19.374,18.747,17.997,19.204,16.608,20.817,18.937,17.571,9.451,15.953,20.185,19.719,21.36,20.058,22.368,23.803,20.457,20.123,18.747,20.019,20.982,19.753,19.529,23.75,18.625,19.122,20.907,16.458,17.508,18.901,20.155,17.877,20.803,20.256,19.911,19.127,17.886,17.671,17.375,17.683,19.205,18.558,20.843,20.299,17.104,18.67,16.799,20.908,17.329,16.898,19.002,13.989,21.205,18.996,21.643,21.58,21.975,23.803,18.059,21.459,20.299,19.5,22.833,20.03,20.421,21.026,18.122,21.249,19.929,20.593,23.564,17.45,19.343,17.092,13.926,20.528,20.718,18.715,19.555,18.241,19.436,20.874,20.06,19.029
14.994,19.624,18.621,17.872,19.204,16.42,20.88,18.749,17.383,9.701,15.765,19.685,19.781,21.109,20.12,22.181,23.803,20.27,20.06,18.621,19.832,20.982,19.565,19.279,23.625,18.5,19.059,20.532,16.333,17.633,18.463,19.592,17.69,20.74,20.381,19.661,19.189,17.635,17.609,17.438,17.808,19.33,18.12,20.342,19.861,17.104,18.357,16.736,21.033,17.141,16.647,19.002,13.989,20.642,18.996,21.643,21.58,21.475,23.803,17.997,21.084,19.861,19.375,22.77,19.779,20.233,20.651,17.872,20.624,19.492,20.03,22.751,17.012,18.906,16.841,13.926,19.965,20.593,18.402,19.43,18.178,19.311,20.561,20.248,18.967
15.057,19.186,18.621,17.809,19.204,16.295,21.005,18.624,17.32,9.764,15.702,19.434,19.594,21.172,19.995,21.993,24.365,20.207,19.997,18.621,19.707,21.045,19.44,19.091,23.5,18.312,19.059,19.906,16.145,17.696,18.15,19.217,17.877,20.552,20.256,19.348,19.252,17.51,17.609,17.25,17.871,19.268,17.87,19.966,19.548,17.041,18.169,16.736,21.408,16.953,16.459,19.503,13.989,20.016,18.996,21.643,21.705,21.1,24.365,17.934,20.771,19.548,19.25,22.833,19.654,19.983,20.401,17.684,20.311,19.241,19.592,22.126,16.761,18.655,16.466,13.988,19.465,20.405,18.152,19.305,18.241,19.123,20.248,20.498,18.904
15.057,18.936,18.559,17.746,19.079,16.232,21.255,18.436,17.195,9.827,15.577,19.247,19.469,21.234,19.87,21.806,25.115,20.082,19.872,18.559,19.519,21.107,19.252,18.904,23.375,18.187,18.996,19.467,16.02,17.696,17.9,18.779,18.19,20.427,20.193,19.035,19.127,17.447,17.671,17.125,17.933,19.205,17.682,19.653,19.298,17.104,17.981,16.799,21.846,16.765,16.272,19.878,13.989,19.641,18.934,21.705,21.83,20.787,25.115,17.934,20.583,19.298,19.188,22.833,19.466,19.795,20.151,17.496,20.06,18.991,19.279,21.751,16.511,18.405,16.215,13.988,19.152,20.28,17.901,19.242,18.366,18.998,19.935,20.498,18.842
15.119,18.873,19.185,17.746,18.953,16.107,21.505,18.374,17.07,9.827,15.577,18.996,19.469,21.234,19.933,21.618,25.49,20.207,19.747,19.185,19.832,21.045,21.129,19.341,25.188,18.062,18.934,19.154,16.02,17.32,19.277,19.467,18.503,21.366,20.068,18.785,19.064,19.577,19.236,17.939,18.246,19.518,17.494,21.907,21.238,17.229,17.856,16.799,22.221,16.703,16.146,20.316,13.989,19.328,19.247,21.643,21.893,20.537,25.49,17.872,20.708,21.238,19.438,22.833,20.906,19.858,20.526,17.371,20.123,20.743,18.966,21.438,16.698,19.281,16.403,14.051,18.839,20.843,17.714,19.117,18.554,19.123,20.436,20.811,19.154
15.057,18.748,19.247,18.56,19.266,17.485,21.755,18.061,16.944,10.077,16.705,20.123,19.907,21.234,20.12,21.555,25.553,20.144,20.248,19.247,19.456,20.982,20.504,19.404,26.75,17.937,19.935,18.904,16.082,17.32,20.466,20.531,18.503,21.178,20.005,18.66,19.315,19.451,19.048,19.253,18.058,19.518,18.996,22.595,22.739,17.855,19.295,18.239,22.472,16.703,16.021,20.191,14.49,20.517,19.56,21.58,22.143,21.663,25.553,18.685,21.209,22.739,19.188,22.708,20.343,20.046,21.339,17.246,19.998,20.617,20.781,21.813,16.573,20.657,18.03,14.176,18.651,20.906,17.964,19.117,18.742,18.81,20.937,21.311,19.529
14.931,18.56,19.122,19.373,18.953,17.171,22.005,18.061,17.383,10.265,17.018,20.06,20.032,21.672,20.058,22.368,25.615,19.894,19.935,19.122,19.331,20.982,20.003,19.341,26.437,17.874,19.247,20.907,16.395,17.383,19.715,21.469,19.254,20.803,20.506,18.973,18.877,19.451,18.861,19.065,17.808,19.393,18.809,22.72,21.551,18.544,18.732,17.738,22.597,16.64,18.525,20.003,14.929,20.829,19.247,21.643,22.331,22.476,25.615,18.56,20.896,21.551,19.063,22.833,20.03,20.233,21.652,17.121,19.998,19.992,20.718,22.376,16.573,20.094,18.656,14.239,19.402,21.219,18.527,19.367,18.867,19.937,20.999,21.561,19.591
14.931,18.998,19.435,18.873,18.766,16.796,22.13,18.061,17.821,10.328,16.016,20.248,19.469,21.422,19.995,23.744,25.178,19.769,18.809,19.435,19.456,21.045,19.753,19.216,26.312,17.687,19.059,21.032,16.521,17.258,19.089,20.844,18.628,20.803,20.318,19.161,18.814,19.263,18.485,18.377,17.683,19.268,18.183,22.282,22.739,18.544,18.169,17.488,22.722,16.515,19.025,19.94,14.678,20.892,19.122,21.705,22.206,22.976,25.178,18.31,20.27,22.739,19.25,22.895,19.842,20.171,22.027,17.058,21.249,19.679,20.53,23.752,16.511,19.468,18.093,14.302,19.652,21.281,18.465,19.555,18.867,19.686,20.811,21.499,19.591
14.994,19.186,18.997,18.372,18.703,16.67,22.255,18.124,18.009,10.391,15.828,20.31,19.218,21.234,19.933,23.306,25.053,19.707,19.184,18.997,19.832,21.107,19.565,19.091,26.312,17.562,18.934,20.845,16.959,17.132,18.776,20.218,18.503,20.49,20.443,19.473,18.877,19.263,18.297,18.377,17.683,19.268,17.933,23.158,22.364,17.918,18.044,17.363,22.847,16.578,18.838,20.003,14.616,21.08,19.122,21.768,22.018,22.538,25.053,17.934,20.082,22.364,19.626,22.895,19.654,20.108,22.214,17.058,20.686,19.992,20.53,24.439,16.385,19.093,17.655,14.364,19.402,21.156,18.715,19.68,18.867,19.624,21.187,21.436,19.529
15.558,19.248,18.872,18.122,18.64,16.545,22.255,17.998,18.072,10.453,15.765,20.31,19.156,21.172,19.808,23.244,24.865,19.644,19.372,18.872,20.207,21.045,19.44,19.029,25.688,17.499,18.871,20.344,17.022,16.882,18.713,19.842,18.378,20.302,20.318,19.161,18.939,19.702,18.172,18.001,17.683,19.143,18.996,21.594,21.425,17.793,17.919,17.3,22.784,16.765,18.9,20.191,14.616,21.142,18.996,21.768,21.83,22.351,24.865,18.247,19.895,21.425,19.876,22.77,19.592,19.921,22.339,17.058,20.436,19.804,20.092,24.627,16.26,18.906,17.53,14.427,19.152,21.156,18.465,19.805,18.929,19.374,21.938,21.374,19.529
15.558,19.248,18.684,18.059,18.578,16.482,22.255,17.873,18.072,10.516,15.64,20.31,19.093,21.234,19.745,23.181,25.053,19.581,19.372,18.684,20.395,21.045,19.44,18.904,25.937,17.437,18.809,20.469,17.272,16.819,18.588,19.53,18.253,21.053,20.256,18.91,18.814,19.263,17.984,17.688,17.62,19.017,19.81,20.718,20.737,17.855,17.793,17.175,22.847,16.703,18.462,19.753,14.553,21.08,19.497,21.643,21.705,22.101,25.053,18.685,19.644,20.737,20.001,23.145,19.592,19.67,22.214,16.933,20.436,19.992,20.593,24.064,16.197,18.718,17.655,14.427,18.964,21.156,18.214,19.743,18.804,19.248,21.813,21.311,19.467
15.996,19.436,19.122,18.059,19.329,17.61,22.193,17.811,18.009,10.579,15.702,20.435,19.406,21.422,19.682,23.119,24.99,19.519,19.622,19.122,20.582,21.232,20.253,20.28,25.937,17.311,18.746,20.719,17.209,16.757,19.089,20.656,18.315,21.178,20.193,18.597,18.814,19.138,17.859,20.003,17.808,19.205,19.434,23.158,22.489,17.918,21.11,17.112,22.722,16.578,18.337,21.192,14.678,21.205,19.997,21.455,21.643,22.663,24.99,18.748,21.334,22.489,20.251,23.396,20.593,21.797,22.339,16.996,20.686,20.242,21.406,24.314,16.573,18.843,18.656,14.489,18.776,21.344,18.089,19.805,19.242,20.5,22.563,21.123,20.091
15.746,19.186,19.31,17.997,20.33,18.299,22.193,17.748,18.009,10.516,15.828,20.623,19.969,21.36,19.62,22.806,24.865,19.519,19.997,19.31,20.395,21.17,20.066,20.655,25.813,17.937,18.746,20.719,17.335,16.757,20.716,21.532,18.816,21.303,20.13,19.223,18.814,19.013,17.859,20.566,18.058,19.268,19.184,23.408,22.426,17.918,23.236,17.112,22.659,16.64,18.337,20.504,14.678,21.017,20.06,21.267,21.58,23.101,24.865,18.998,22.522,22.426,20.126,23.271,20.53,20.922,22.464,18.122,20.874,21.118,21.531,26.252,16.385,20.719,19.157,14.489,19.026,21.531,18.653,19.868,20.243,20.5,22.313,21.061,20.279
15.934,18.936,19.185,18.497,20.706,18.173,22.13,17.748,17.946,10.516,16.016,20.623,20.345,21.547,19.557,22.869,24.865,20.144,20.373,19.185,20.582,21.17,19.941,20.154,25.5,18.75,19.81,20.845,17.46,16.631,21.154,22.22,18.816,21.053,20.068,19.724,19.252,19.013,17.922,19.816,18.309,19.33,19.122,23.533,21.488,18.669,23.361,17.175,22.534,16.578,18.337,20.253,14.616,20.955,19.685,21.205,21.58,23.601,24.865,18.56,23.023,21.488,20.251,23.521,20.593,20.546,22.402,18.623,21.124,22.118,21.656,25.752,16.26,21.345,19.97,14.489,19.84,21.469,18.903,20.431,20.056,20.375,22.376,21.249,20.341
15.871,19.374,19.059,18.81,20.769,18.612,22.068,17.686,18.134,10.516,17.644,20.56,20.595,21.485,19.745,22.806,24.74,20.207,20.623,19.059,20.457,21.17,20.066,20.905,25.563,18.812,20.811,20.907,17.648,16.506,21.279,22.783,18.753,21.115,20.068,20.036,19.502,19.138,17.922,19.127,18.434,19.643,19.434,23.032,20.862,19.044,22.486,17.237,22.472,16.515,17.586,19.94,15.117,20.892,19.56,21.205,21.58,24.226,24.74,18.435,23.335,20.862,19.938,23.646,20.468,21.485,22.464,18.685,21.5,21.556,21.907,24.564,16.698,21.47,19.845,14.552,20.779,21.469,19.279,20.431,20.681,20.187,22.313,21.374,20.466
16.184,19.499,18.934,18.935,20.831,18.361,21.943,18.749,17.884,10.579,17.393,20.435,20.157,21.36,19.87,22.619,24.928,20.082,20.56,18.934,20.207,21.357,19.878,20.842,25.813,18.938,20.373,20.907,17.648,16.944,20.466,21.907,18.691,21.053,20.068,20.036,19.44,19.451,18.109,18.627,18.809,19.956,19.872,21.656,20.424,19.107,22.173,17.237,22.346,17.141,17.148,20.066,15.242,20.767,19.497,21.205,21.643,23.039,24.928,18.372,22.397,20.424,19.751,23.145,20.03,21.047,22.339,18.435,21.375,20.93,21.782,24.002,17.575,20.657,19.219,14.552,20.841,21.344,19.216,20.243,20.118,19.937,22.188,21.249,20.341
15.934,19.686,18.872,18.935,20.831,17.985,21.943,19.124,17.759,10.767,16.705,20.373,19.907,21.672,19.87,22.493,24.803,20.019,20.498,18.872,20.082,21.295,19.628,20.405,24.437,18.687,20.248,20.97,17.397,17.195,19.965,21.094,18.628,21.053,20.068,19.724,19.189,18.825,18.172,18.439,18.747,19.893,19.059,21.031,20.111,18.794,20.734,17.613,22.472,17.454,16.898,20.066,14.991,20.642,19.434,21.267,21.643,22.038,24.803,18.31,21.897,20.111,19.626,22.958,19.779,20.734,21.714,18.122,20.749,20.43,20.781,23.251,16.949,20.031,18.656,14.615,20.653,21.093,18.903,19.993,19.68,19.749,21.375,21.249,20.154
16.059,19.937,18.809,18.685,20.581,17.672,21.943,18.499,17.633,10.767,16.579,19.997,19.844,21.485,19.87,22.368,24.678,20.019,20.498,18.809,19.957,21.357,19.503,20.092,23.187,18.5,20.185,20.782,17.272,17.32,19.652,20.656,18.628,21.053,19.943,19.598,19.127,18.512,18.235,18.439,18.872,19.956,18.558,20.592,19.798,18.544,19.984,17.488,22.472,17.016,16.772,19.815,14.991,20.204,19.372,21.267,21.643,21.6,24.678,18.247,21.521,19.798,19.5,22.895,19.654,20.484,21.276,17.934,20.498,20.055,20.28,22.814,16.573,19.719,18.281,14.615,20.153,20.843,18.653,19.805,19.492,19.624,21.062,21.436,19.966
16.122,19.624,18.809,18.497,20.393,17.485,22.13,18.374,17.508,10.829,16.454,19.747,19.719,21.547,19.808,22.243,25.24,19.894,20.435,18.809,19.832,21.42,19.377,19.779,22.499,18.375,20.185,20.156,17.022,17.383,19.339,20.28,18.566,20.803,20.005,19.223,19.064,18.324,18.235,18.251,18.934,19.893,18.245,20.279,19.611,18.356,19.608,17.488,22.784,16.828,16.585,20.316,14.991,19.891,19.372,21.267,21.705,21.225,25.24,18.184,21.209,19.611,19.438,22.958,19.529,20.296,20.901,17.747,20.248,19.804,19.905,22.251,16.385,19.406,18.03,14.615,19.777,20.781,18.465,19.618,19.305,19.499,20.811,21.686,19.841
16.059,19.436,18.747,18.31,20.205,17.297,22.318,18.124,17.445,10.892,16.329,19.497,19.656,21.485,19.682,22.056,25.303,19.832,20.373,18.747,19.769,21.42,19.252,19.529,22.124,18.25,20.06,19.718,16.896,17.32,19.089,19.842,18.503,20.74,19.943,19.035,19.064,18.199,18.235,18.064,19.059,19.893,18.058,19.966,19.36,18.168,19.358,17.488,23.347,16.703,16.459,20.816,14.991,19.578,19.372,21.33,21.643,20.975,25.303,18.122,20.958,19.36,19.313,22.958,19.341,20.046,20.589,17.621,19.998,19.492,19.654,21.938,16.197,19.156,17.655,14.615,19.465,20.593,18.214,19.492,19.305,19.374,20.436,21.686,19.654
15.934,19.311,19.497,18.184,19.955,17.171,22.568,18.061,17.32,10.955,16.329,19.309,19.594,21.485,19.745,21.806,25.24,20.019,20.373,19.497,20.144,21.357,20.504,20.092,24.0,18.187,19.935,19.405,16.834,17.132,20.278,20.343,18.378,21.428,19.88,18.848,19.064,21.392,19.487,18.877,19.122,20.081,17.87,22.344,22.301,18.043,19.108,17.488,23.66,16.578,16.334,21.004,14.991,19.328,19.434,21.33,21.58,20.725,25.24,18.059,20.896,22.301,19.563,22.833,20.405,21.547,20.964,17.496,20.06,20.805,19.467,21.625,17.262,19.781,17.717,14.677,19.214,21.031,18.027,19.43,19.43,19.186,20.937,21.936,19.841
