bedroom_ID1,bedroom_ID2,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID6,bedroom_ID7,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID12,bedroom_ID13,bedroom_ID14,bedroom_ID15,bedroom_ID16,bedroom_ID17,bedroom_ID18,bedroom_ID19,bedroom_ID20,bedroom_ID21,bedroom_ID22,bedroom_ID23,bedroom_ID24,bedroom_ID25,bedroom_ID26,bedroom_ID28,bedroom_ID29,bedroom_ID30,bedroom_ID31,bedroom_ID32,bedroom_ID33,bedroom_ID34,bedroom_ID35,bedroom_ID36,bedroom_ID37,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID41,bedroom_ID42,bedroom_ID43,living_room_ID1,living_room_ID2,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID7,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID12,living_room_ID13,living_room_ID14,living_room_ID15,living_room_ID16,living_room_ID17,living_room_ID18,living_room_ID19,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID23,living_room_ID24,living_room_ID25,living_room_ID26,living_room_ID27,living_room_ID28,living_room_ID29,living_room_ID30,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID35,living_room_ID36,living_room_ID37,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID41,living_room_ID42,living_room_ID43
15.808,18.151,16.479,22.126,18.64,14.543,0.0,17.642,14.356,10.321,16.517,0.0,17.716,0.0,20.746,0.0,0.0,0.0,18.433,15.547,19.828,0.0,21.192,18.716,25.313,0.0,18.371,21.868,0.0,16.005,18.275,0.0,13.81,0.0,22.945,0.0,18.063,15.505,16.857,0.0,0.0,17.704,22.937,22.876,17.37,22.861,18.044,14.916,0.0,17.025,18.259,17.905,14.553,0.0,17.682,0.0,22.393,0.0,0.0,0.0,22.21,17.784,22.064,22.597,20.781,20.781,19.901,0.0,0.0,20.18,22.306,0.0,19.031,19.532,14.489,17.399,20.155,20.869,0.0,19.43,19.305,17.905,0.0,0.0,18.28
15.683,18.088,17.544,22.126,18.703,14.857,0.0,17.704,14.356,10.196,16.329,0.0,17.716,0.0,20.746,0.0,0.0,0.0,18.683,14.984,19.766,0.0,21.192,18.403,25.5,0.0,18.308,22.306,0.0,15.19,18.087,0.0,13.81,0.0,22.82,0.0,19.753,15.254,16.669,0.0,0.0,17.454,20.873,23.189,18.621,23.423,18.106,16.67,0.0,17.025,18.259,17.78,14.303,0.0,17.432,0.0,22.331,0.0,0.0,0.0,22.522,18.034,20.751,22.597,21.782,21.782,20.338,0.0,0.0,21.305,22.869,0.0,18.843,19.595,14.489,18.964,20.217,20.994,0.0,19.993,20.869,18.28,0.0,0.0,18.78
15.621,18.589,16.73,22.439,18.64,15.295,0.0,17.704,14.356,10.008,16.078,0.0,17.653,0.0,20.746,0.0,0.0,0.0,18.809,14.733,19.703,0.0,20.816,18.153,24.25,0.0,18.371,22.869,0.0,15.88,19.465,0.0,13.747,0.0,22.57,0.0,19.127,15.066,16.544,0.0,0.0,17.516,20.56,23.439,18.058,23.673,18.982,17.297,0.0,18.09,18.197,17.592,14.24,0.0,17.244,0.0,22.206,0.0,0.0,0.0,21.271,18.284,22.064,22.784,22.657,22.657,20.776,0.0,0.0,21.493,22.994,0.0,18.78,19.657,14.489,19.965,20.217,20.931,0.0,19.618,20.994,18.78,0.0,0.0,18.904
15.808,18.777,17.983,23.189,18.327,15.045,0.0,18.142,14.293,10.133,17.518,0.0,17.966,0.0,20.746,0.0,0.0,0.0,19.121,14.671,19.703,0.0,20.066,17.903,22.812,0.0,18.245,22.994,0.0,16.13,21.154,0.0,13.685,0.0,22.445,0.0,20.316,14.94,16.544,0.0,0.0,17.704,21.436,22.376,18.934,27.049,20.609,17.735,0.0,17.839,18.197,17.843,15.179,0.0,17.182,0.0,22.206,0.0,0.0,0.0,20.896,18.41,20.313,22.847,22.532,22.532,20.401,0.0,0.0,21.993,22.931,0.0,18.655,19.782,14.427,20.278,20.217,21.182,0.0,20.431,20.931,18.904,0.0,0.0,19.029
15.808,19.027,17.043,21.438,18.515,14.293,0.0,18.455,14.231,10.008,16.579,0.0,17.591,0.0,20.809,0.0,0.0,0.0,19.372,14.608,19.766,0.0,19.628,17.715,21.874,0.0,18.058,22.931,0.0,16.13,22.155,0.0,13.622,0.0,22.507,0.0,20.566,14.627,16.857,0.0,0.0,17.892,21.123,21.501,18.371,27.111,20.109,16.608,0.0,17.15,17.32,17.968,14.553,0.0,17.182,0.0,22.268,0.0,0.0,0.0,21.271,18.535,19.375,22.659,21.719,21.719,19.588,0.0,0.0,20.617,21.431,0.0,18.217,19.157,14.427,19.652,20.28,19.242,0.0,20.806,21.182,19.029,0.0,0.0,18.904
15.808,18.589,16.605,20.875,18.766,14.042,0.0,18.08,14.168,10.071,16.329,0.0,17.653,0.0,20.934,0.0,0.0,0.0,19.434,14.608,19.641,0.0,19.19,18.716,21.436,0.0,17.87,21.431,0.0,17.07,21.029,0.0,13.622,0.0,22.445,0.0,19.377,14.125,17.358,0.0,0.0,18.017,20.748,20.562,18.058,23.173,18.92,15.981,0.0,16.649,16.318,17.53,14.303,0.0,17.056,0.0,21.58,0.0,0.0,0.0,21.021,18.159,19.0,22.472,20.968,20.968,19.088,0.0,0.0,19.804,20.18,0.0,17.654,18.656,14.364,18.964,20.28,18.616,0.0,19.993,19.242,18.904,0.0,0.0,18.655
15.934,18.339,16.292,20.312,19.016,13.728,0.0,17.642,15.733,10.196,16.141,0.0,17.653,0.0,20.683,0.0,0.0,0.0,19.247,14.671,19.578,0.0,18.877,18.778,20.998,0.0,17.745,20.18,0.0,17.007,20.028,0.0,13.622,0.0,21.757,0.0,18.313,15.066,17.671,0.0,0.0,18.267,19.622,19.999,17.746,21.36,18.106,15.668,0.0,16.273,15.817,17.405,14.115,0.0,16.931,0.0,20.392,0.0,0.0,0.0,20.02,17.659,18.688,22.346,20.53,20.53,18.712,0.0,0.0,19.241,19.304,0.0,17.279,18.093,14.302,18.338,20.217,18.491,0.0,19.18,18.616,18.655,0.0,0.0,18.28
15.871,18.088,16.041,19.811,19.266,13.54,0.0,17.266,14.857,10.133,16.016,0.0,17.716,0.0,20.371,0.0,0.0,0.0,19.059,14.232,19.578,0.0,20.191,18.528,20.56,0.0,17.557,19.304,0.0,15.566,19.339,0.0,13.622,0.0,21.444,0.0,17.625,14.063,17.233,0.0,0.0,18.142,18.996,19.561,17.495,20.359,17.668,15.417,0.0,15.96,15.504,17.717,13.989,0.0,16.869,0.0,19.703,0.0,0.0,0.0,19.394,17.283,18.437,22.284,20.155,20.155,18.337,0.0,0.0,18.678,18.741,0.0,16.904,17.717,14.302,17.837,20.155,18.616,0.0,18.491,18.491,18.28,0.0,0.0,17.968
15.683,17.9,15.853,19.436,19.016,13.352,0.0,16.891,14.732,10.196,15.828,0.0,17.716,0.0,20.371,0.0,0.0,0.0,18.934,13.919,19.578,0.0,20.566,18.278,20.06,0.0,17.369,18.741,0.0,14.564,18.776,0.0,13.622,0.0,21.131,0.0,17.186,13.435,16.982,0.0,0.0,18.079,18.558,19.186,17.307,19.67,17.355,15.167,0.0,15.709,15.19,17.968,13.801,0.0,16.931,0.0,19.828,0.0,0.0,0.0,18.893,17.033,18.187,22.159,19.842,19.842,18.024,0.0,0.0,18.178,18.303,0.0,16.653,17.279,14.302,17.399,19.967,18.804,0.0,17.99,18.616,17.968,0.0,0.0,17.593
15.433,17.65,15.916,19.061,18.578,14.355,0.0,16.578,14.481,10.133,15.702,0.0,17.716,0.0,20.433,0.0,0.0,0.0,18.746,13.606,19.453,0.0,20.128,18.278,23.25,0.0,17.494,18.303,0.0,13.812,18.275,0.0,13.685,0.0,20.944,0.0,16.873,12.996,16.732,0.0,0.0,17.892,18.183,18.748,17.12,19.044,17.105,14.979,0.0,15.521,15.002,18.093,13.676,0.0,17.244,0.0,21.017,0.0,0.0,0.0,18.455,16.72,18.187,22.159,21.656,21.656,18.4,0.0,0.0,17.802,19.617,0.0,16.528,17.029,14.302,17.023,19.842,19.054,0.0,17.552,18.804,17.593,0.0,0.0,17.406
15.057,18.088,17.419,21.938,18.202,13.791,0.0,16.265,14.356,10.133,17.08,0.0,17.716,0.0,20.308,0.0,0.0,0.0,18.621,13.355,19.39,0.0,19.44,18.716,25.25,0.0,18.183,19.617,0.0,13.373,18.15,0.0,13.685,0.0,20.881,0.0,18.877,12.683,16.419,0.0,0.0,17.704,18.245,19.499,18.684,18.669,16.917,16.921,0.0,15.458,14.814,18.406,14.177,0.0,17.62,0.0,21.83,0.0,0.0,0.0,22.147,16.845,20.313,22.159,21.594,21.594,18.963,0.0,0.0,18.366,20.805,0.0,17.467,17.717,14.239,17.712,19.717,20.056,0.0,18.241,19.054,17.406,0.0,0.0,18.03
14.744,18.025,16.605,22.814,17.889,13.54,0.0,16.014,14.231,10.008,16.204,0.0,17.653,0.0,20.371,0.0,0.0,0.0,18.496,13.982,19.327,0.0,20.253,18.341,25.5,0.0,17.745,20.805,0.0,13.436,21.467,0.0,13.747,0.0,23.132,0.0,19.753,14.313,16.982,0.0,0.0,17.579,20.31,19.812,18.058,22.298,17.668,15.981,0.0,15.02,14.626,18.406,14.428,0.0,17.62,0.0,23.331,0.0,0.0,0.0,19.269,17.533,19.563,22.159,20.968,20.968,19.15,0.0,0.0,19.492,20.993,0.0,17.592,18.281,14.239,17.962,19.717,19.68,0.0,18.992,20.056,18.03,0.0,0.0,17.968
12.989,18.151,16.292,22.626,17.701,13.415,0.0,15.889,14.168,9.883,15.765,0.0,17.591,0.0,20.371,0.0,0.0,0.0,18.809,14.483,19.327,0.0,20.629,17.84,25.25,0.0,17.557,20.993,0.0,14.752,18.901,0.0,13.747,0.0,23.57,0.0,20.253,15.63,17.17,0.0,0.0,17.641,20.686,19.686,17.808,22.923,17.481,15.355,0.0,14.832,17.258,18.093,14.177,0.0,18.058,0.0,23.081,0.0,0.0,0.0,18.705,17.784,19.938,22.159,20.343,20.343,19.275,0.0,0.0,18.803,20.117,0.0,17.967,18.531,14.239,17.649,19.717,19.305,0.0,19.618,19.68,17.968,0.0,0.0,17.718
13.302,17.9,16.166,22.439,18.077,13.29,0.0,15.701,14.043,9.883,15.577,0.0,17.653,0.0,20.433,0.0,0.0,0.0,18.871,14.232,19.39,0.0,20.066,17.465,24.875,0.0,17.682,20.117,0.0,14.689,18.087,0.0,13.747,0.0,23.383,0.0,20.316,15.128,16.982,0.0,0.0,17.454,20.31,19.374,17.62,22.61,17.168,15.042,0.0,14.706,18.009,18.093,14.115,0.0,18.496,0.0,22.769,0.0,0.0,0.0,18.33,17.909,20.126,22.159,21.844,21.844,19.338,0.0,0.0,18.678,20.43,0.0,18.155,18.844,14.302,17.399,19.842,21.057,0.0,20.243,19.305,17.718,0.0,0.0,17.531
13.804,18.339,16.104,22.626,18.014,13.164,0.0,15.576,14.043,9.883,15.515,0.0,17.778,0.0,20.496,0.0,0.0,0.0,18.245,13.668,19.515,0.0,19.941,17.215,24.75,0.0,18.433,20.43,0.0,14.814,17.587,0.0,13.747,0.0,23.383,0.0,19.753,15.254,17.045,0.0,0.0,17.203,20.31,22.439,17.558,22.423,16.98,15.167,0.0,14.581,17.821,18.218,14.115,0.0,18.183,0.0,22.581,0.0,0.0,0.0,18.142,17.408,21.126,22.096,21.594,21.594,19.338,0.0,0.0,19.304,21.931,0.0,18.217,19.157,14.427,17.086,19.905,20.931,0.0,20.056,21.057,17.531,0.0,0.0,17.468
15.433,18.714,15.978,22.251,17.889,13.164,0.0,15.451,13.98,9.82,15.389,0.0,18.029,0.0,20.558,0.0,0.0,0.0,17.87,12.979,19.453,0.0,20.816,16.902,24.937,0.0,18.12,21.931,0.0,15.002,17.148,0.0,13.81,0.0,23.32,0.0,18.877,15.505,16.982,0.0,0.0,17.141,21.686,23.252,17.37,22.235,16.917,15.104,0.0,14.644,17.508,17.717,13.801,0.0,17.933,0.0,22.456,0.0,0.0,0.0,18.079,17.158,21.814,22.409,20.718,20.718,19.525,0.0,0.0,20.68,22.806,0.0,18.343,19.344,14.427,16.898,19.967,20.056,0.0,19.805,20.931,17.468,0.0,0.0,17.468
15.245,18.902,16.292,21.313,17.701,15.546,0.0,15.388,13.98,9.945,15.264,0.0,18.217,0.0,20.558,0.0,0.0,0.0,17.619,12.666,19.453,0.0,21.254,17.527,25.375,0.0,18.058,22.806,0.0,15.316,16.71,0.0,13.747,0.0,23.695,0.0,18.251,15.63,17.358,0.0,0.0,17.141,21.123,22.689,17.37,22.235,17.919,15.042,0.0,15.772,17.383,17.78,13.676,0.0,18.183,0.0,22.518,0.0,0.0,0.0,21.396,16.97,20.251,22.409,20.906,20.906,19.838,0.0,0.0,20.43,23.306,0.0,18.405,19.407,14.427,17.649,20.03,19.492,0.0,19.054,20.056,17.468,0.0,0.0,18.03
15.495,18.902,17.482,21.813,17.576,16.736,0.0,15.827,14.043,9.945,15.201,0.0,18.154,0.0,20.683,0.0,0.0,0.0,17.682,12.415,19.515,0.0,21.379,17.527,25.688,0.0,18.183,23.306,0.0,15.065,16.271,0.0,13.747,0.0,23.57,0.0,20.066,15.567,17.295,0.0,0.0,17.078,21.436,22.626,18.621,21.672,19.483,16.796,0.0,17.464,17.32,18.156,13.613,0.0,18.558,0.0,22.518,0.0,0.0,0.0,24.898,16.782,20.626,22.534,21.969,21.969,20.589,0.0,0.0,20.805,23.431,0.0,18.343,19.657,14.427,18.776,20.155,19.367,0.0,19.367,19.492,18.03,0.0,0.0,18.28
15.245,18.84,16.793,22.251,17.764,16.486,0.0,16.953,14.043,9.945,15.139,0.0,17.904,0.0,20.683,0.0,0.0,0.0,18.058,12.227,19.641,0.0,21.254,17.652,25.937,0.0,18.684,23.431,0.0,14.564,17.837,0.0,13.747,0.0,22.945,0.0,20.316,15.567,18.109,0.0,0.0,17.641,21.686,22.939,18.121,21.86,20.984,17.547,0.0,17.839,17.383,18.343,13.613,0.0,18.183,0.0,22.518,0.0,0.0,0.0,26.461,16.594,21.314,22.784,22.532,22.532,21.652,0.0,0.0,21.43,23.494,0.0,18.468,19.907,14.364,19.652,20.217,19.492,0.0,20.118,19.367,18.28,0.0,0.0,18.53
15.307,19.027,16.542,21.876,18.202,15.859,0.0,17.767,14.043,9.883,16.705,0.0,18.029,0.0,20.809,0.0,0.0,0.0,18.37,12.102,19.641,0.0,20.566,17.715,25.188,0.0,18.496,23.494,0.0,14.0,18.588,0.0,13.747,0.0,22.82,0.0,20.879,15.567,18.36,0.0,0.0,17.892,21.374,22.876,17.933,22.173,19.984,17.985,0.0,17.213,17.445,18.093,14.553,0.0,18.058,0.0,22.518,0.0,0.0,0.0,27.461,16.407,19.813,22.847,22.532,22.532,21.089,0.0,0.0,21.556,23.369,0.0,18.405,20.033,14.427,20.278,20.28,21.494,0.0,20.744,19.492,18.53,0.0,0.0,18.78
15.558,19.09,17.607,21.438,18.766,15.233,0.0,17.955,14.106,9.757,15.953,0.0,18.154,0.0,20.934,0.0,0.0,0.0,18.683,11.977,19.766,0.0,20.128,17.84,23.312,0.0,18.371,23.369,0.0,13.686,19.777,0.0,13.747,0.0,22.757,0.0,20.941,15.379,18.36,0.0,0.0,18.142,21.249,22.189,18.747,21.797,20.109,16.858,0.0,16.649,16.318,17.905,14.052,0.0,17.933,0.0,22.268,0.0,0.0,0.0,22.96,16.281,19.313,22.534,21.782,21.782,20.213,0.0,0.0,20.367,21.993,0.0,18.03,19.532,14.489,19.715,20.343,19.555,0.0,21.182,21.494,18.78,0.0,0.0,18.842
15.621,18.714,16.981,20.562,19.079,14.982,0.0,17.767,14.168,9.883,15.89,0.0,18.279,0.0,20.996,0.0,0.0,0.0,18.871,11.977,19.766,0.0,19.69,18.653,22.312,0.0,18.245,21.993,0.0,15.378,18.776,0.0,13.685,0.0,22.945,0.0,19.502,15.442,18.423,0.0,0.0,18.455,20.936,20.5,18.309,21.422,19.358,16.482,0.0,16.273,15.754,17.405,13.801,0.0,17.807,0.0,21.83,0.0,0.0,0.0,20.896,16.156,19.0,22.472,21.156,21.156,19.776,0.0,0.0,19.742,20.618,0.0,17.654,19.032,14.427,19.089,20.405,18.929,0.0,20.306,19.555,18.842,0.0,0.0,18.717
15.808,18.464,16.73,19.686,19.141,14.731,0.0,17.454,15.17,10.071,15.828,0.0,18.154,0.0,20.934,0.0,0.0,0.0,18.809,11.914,19.703,0.0,19.377,18.278,21.561,0.0,18.12,20.618,0.0,16.193,16.96,0.0,13.685,0.0,22.257,0.0,18.313,16.758,18.673,0.0,0.0,18.642,19.997,19.749,18.121,20.546,18.419,16.232,0.0,15.897,15.441,17.467,13.739,0.0,17.682,0.0,20.704,0.0,0.0,0.0,20.082,15.968,18.75,22.346,20.781,20.781,19.463,0.0,0.0,19.241,19.617,0.0,17.342,18.594,14.427,18.463,20.405,18.867,0.0,19.43,18.929,18.717,0.0,0.0,18.467
15.871,18.276,16.417,19.123,19.266,14.606,0.0,17.141,14.857,10.321,15.702,0.0,18.154,0.0,20.683,0.0,0.0,0.0,18.683,11.726,19.641,0.0,20.504,18.09,21.061,0.0,17.933,19.617,0.0,15.19,16.585,0.0,13.747,0.0,21.757,0.0,17.374,15.442,18.235,0.0,0.0,18.517,19.434,19.248,17.871,19.795,17.856,16.107,0.0,15.709,15.128,17.592,13.676,0.0,17.494,0.0,20.079,0.0,0.0,0.0,19.456,15.781,18.5,22.346,20.468,20.468,19.15,0.0,0.0,18.741,18.866,0.0,17.091,18.156,14.427,17.962,20.28,18.929,0.0,18.679,18.867,18.467,0.0,0.0,18.218
15.683,18.088,16.229,18.623,19.141,14.481,0.0,16.828,14.794,10.321,15.577,0.0,18.154,0.0,20.433,0.0,0.0,0.0,18.558,11.538,19.641,0.0,21.004,17.903,20.623,0.0,17.745,18.866,0.0,14.626,16.146,0.0,13.81,0.0,21.381,0.0,16.686,14.752,18.047,0.0,0.0,18.392,19.059,18.873,17.683,19.17,17.418,15.981,0.0,15.458,14.877,17.78,13.613,0.0,17.369,0.0,20.204,0.0,0.0,0.0,18.893,15.593,18.312,22.221,20.092,20.092,18.9,0.0,0.0,18.303,18.303,0.0,16.841,17.78,14.427,17.461,20.155,19.117,0.0,18.053,18.929,18.218,0.0,0.0,17.905
